// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D4CB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
04246														-2.933560	-8.784523	-2.142129	0.997613	0.068935	-0.004143	-0.069052	0.994800	-0.074871	-0.001040	0.074978	0.997185						
04247														-3.497095	-8.829072	-2.134907	0.997066	0.076410	-0.004498	-0.076517	0.993513	-0.084120	-0.001959	0.084217	0.996445						
04248														-3.252187	-9.022285	-2.147371	0.996435	0.084160	-0.005819	-0.084336	0.992104	-0.092826	-0.002039	0.092985	0.995665						
04249														-2.834599	-8.806761	-1.954142	0.996243	0.086347	-0.006610	-0.086570	0.991014	-0.101961	-0.002253	0.102151	0.994766						
04250														-3.102209	-9.379577	-1.883558	0.995995	0.089290	-0.004616	-0.089252	0.989862	-0.110489	-0.005297	0.110458	0.993867						
04251														-3.285543	-9.180224	-2.229349	0.995654	0.093056	-0.003599	-0.092842	0.988871	-0.116250	-0.007258	0.116079	0.993214						
04252														-3.095955	-8.887606	-2.457885	0.995700	0.092595	-0.002597	-0.092224	0.988310	-0.121398	-0.008674	0.121115	0.992601						
04253														-3.326670	-8.881428	-2.411802	0.995851	0.091002	-0.000011	-0.090260	0.987714	-0.127572	-0.011598	0.127044	0.991829						
04254														-3.526089	-9.167397	-2.237407	0.995492	0.094804	0.002929	-0.093586	0.986791	-0.132230	-0.015427	0.131360	0.991215						
04255														-3.191678	-9.228145	-2.322426	0.995231	0.097445	0.004400	-0.095990	0.986398	-0.133435	-0.017343	0.132376	0.991048						
04256														-2.963156	-9.183930	-2.255298	0.995344	0.096147	0.006796	-0.094393	0.986595	-0.133115	-0.019504	0.131854	0.991077						
04257														-3.414093	-9.011741	-2.674355	0.995612	0.093161	0.008805	-0.091182	0.986985	-0.132462	-0.021031	0.131078	0.991149						
04258														-3.436716	-8.990160	-2.688521	0.995764	0.091341	0.010551	-0.089171	0.987295	-0.131520	-0.022430	0.130022	0.991257						
04259														-3.041910	-9.038403	-2.340782	0.995892	0.089646	0.012783	-0.087234	0.987652	-0.130132	-0.024291	0.128483	0.991414						
04260														-2.821982	-9.115405	-2.222665	0.996135	0.086631	0.014506	-0.084078	0.988206	-0.127982	-0.025422	0.126268	0.991670						
04261														-2.995075	-9.038454	-2.338912	0.996712	0.079280	0.016732	-0.076558	0.989074	-0.125982	-0.026537	0.124287	0.991891						
04262														-3.134749	-8.861290	-2.419729	0.997133	0.073302	0.018789	-0.070424	0.989778	-0.124018	-0.027688	0.122339	0.992102						
04263														-3.277953	-8.740157	-2.701679	0.997738	0.063999	0.020548	-0.061008	0.990551	-0.122831	-0.028215	0.121300	0.992215						
04264														-3.359328	-8.772870	-2.825836	0.998239	0.055178	0.021761	-0.052125	0.991152	-0.122067	-0.028304	0.120718	0.992283						
04265														-3.111934	-9.029556	-2.515775	0.998339	0.053068	0.022449	-0.050001	0.991489	-0.120208	-0.028637	0.118886	0.992495						
04266														-3.198696	-9.023989	-2.691961	0.998375	0.053050	0.020791	-0.050242	0.991749	-0.117942	-0.026876	0.116706	0.992803						
04267														-3.124228	-9.094472	-2.581363	0.998455	0.052608	0.017903	-0.050136	0.991736	-0.118090	-0.023967	0.117010	0.992841						
04268														-2.871253	-9.281944	-2.035298	0.998529	0.051770	0.016097	-0.049534	0.991864	-0.117268	-0.022037	0.116298	0.992970						
04269														-2.573793	-9.011698	-1.932818	0.998547	0.051368	0.016296	-0.049165	0.992167	-0.114835	-0.022067	0.113867	0.993251						
04270														-2.488113	-8.921889	-2.284817	0.998648	0.049001	0.017351	-0.046748	0.992556	-0.112457	-0.022732	0.111494	0.993505						
04271														-3.015877	-8.826971	-2.504297	0.998848	0.044010	0.019105	-0.041599	0.992822	-0.112136	-0.023903	0.111212	0.993509						
04272														-3.282722	-8.848622	-2.695661	0.998985	0.040073	0.020555	-0.037506	0.992900	-0.112887	-0.024932	0.112002	0.993395						
04273														-3.243038	-8.898986	-2.641715	0.998926	0.041280	0.021024	-0.038627	0.992738	-0.113924	-0.025575	0.112990	0.993267						
04274														-2.956403	-9.025235	-2.561727	0.998847	0.043020	0.021305	-0.040284	0.992498	-0.115433	-0.026111	0.114442	0.993087						
04275														-2.938411	-8.994640	-2.518475	0.998823	0.043236	0.021966	-0.040387	0.992333	-0.116807	-0.026847	0.115782	0.992912						
04276														-3.293285	-9.001622	-2.543860	0.998699	0.045320	0.023385	-0.042268	0.992153	-0.117667	-0.028534	0.116525	0.992778						
04277														-3.198529	-8.920747	-2.345209	0.998493	0.049149	0.024428	-0.045980	0.992105	-0.116675	-0.029970	0.115376	0.992870						
04278														-3.171362	-8.765298	-2.617669	0.998383	0.051659	0.023723	-0.048543	0.991936	-0.117073	-0.029579	0.115733	0.992840						
04279														-3.121545	-8.981727	-2.603205	0.998396	0.051850	0.022735	-0.048783	0.991656	-0.119329	-0.028732	0.118029	0.992594						
04280														-3.130116	-9.181850	-2.500385	0.998287	0.054181	0.022059	-0.051156	0.991448	-0.120062	-0.028376	0.118727	0.992521						
04281														-2.914366	-8.999823	-2.548298	0.998093	0.057804	0.021635	-0.054817	0.991300	-0.119661	-0.028364	0.118246	0.992579						
04282														-2.915599	-9.004819	-2.349789	0.997965	0.059884	0.021922	-0.056873	0.991284	-0.118834	-0.028847	0.117345	0.992672						
04283														-3.122718	-8.925931	-2.544813	0.997815	0.062391	0.021755	-0.059401	0.991210	-0.118210	-0.028939	0.116660	0.992750						
04284														-3.082512	-8.977463	-2.625254	0.997592	0.066086	0.021032	-0.063162	0.991004	-0.117990	-0.028641	0.116377	0.992792						
04285														-2.877997	-9.073437	-2.341898	0.997421	0.068765	0.020539	-0.065898	0.990898	-0.117380	-0.028424	0.115724	0.992875						
04286														-2.931126	-9.033595	-2.321475	0.997205	0.071876	0.020405	-0.069022	0.990761	-0.116741	-0.028608	0.115006	0.992953						
04287														-2.876547	-9.117582	-2.279433	0.997043	0.073934	0.020947	-0.071014	0.990655	-0.116444	-0.029360	0.114612	0.992976						
04288														-2.927088	-9.030469	-2.177924	0.996981	0.074430	0.022133	-0.071389	0.990696	-0.115869	-0.030551	0.113939	0.993018						
04289														-2.982227	-8.894204	-2.359435	0.996947	0.074541	0.023235	-0.071388	0.990752	-0.115384	-0.031621	0.113373	0.993049						
04290														-3.091132	-8.920025	-2.346756	0.996970	0.073898	0.024292	-0.070624	0.990786	-0.115565	-0.032608	0.113499	0.993003						
04291														-3.005832	-9.031095	-2.297959	0.997004	0.073114	0.025265	-0.069737	0.990859	-0.115482	-0.033477	0.113374	0.992988						
04292														-2.998467	-8.994206	-2.467387	0.997056	0.072104	0.026086	-0.068643	0.990943	-0.115410	-0.034171	0.113280	0.992975						
04293														-3.060647	-9.035930	-2.518347	0.997104	0.071079	0.027036	-0.067504	0.990982	-0.115752	-0.035020	0.113591	0.992910						
04294														-2.980330	-9.046712	-2.345370	0.997146	0.070132	0.027959	-0.066450	0.991028	-0.115969	-0.035841	0.113780	0.992859						
04295														-3.035650	-8.957367	-2.466570	0.997250	0.068550	0.028177	-0.064832	0.991068	-0.116540	-0.035914	0.114392	0.992786						
04296														-3.006589	-8.963031	-2.466048	0.997350	0.067124	0.028072	-0.063394	0.991051	-0.117470	-0.035706	0.115379	0.992680						
04297														-3.072261	-8.896003	-2.527036	0.997396	0.066655	0.027531	-0.062933	0.990888	-0.119084	-0.035218	0.117041	0.992502						
04298														-2.983322	-8.987792	-2.461882	0.997479	0.065621	0.027013	-0.061910	0.990754	-0.120719	-0.034685	0.118742	0.992319						
04299														-2.832469	-9.046955	-2.382892	0.997583	0.063986	0.027076	-0.060250	0.990759	-0.121515	-0.034601	0.119590	0.992220						
04300														-3.016419	-9.031765	-2.514866	0.997658	0.062623	0.027519	-0.058837	0.990825	-0.121675	-0.034886	0.119770	0.992188						
04301														-3.066990	-8.949286	-2.496773	0.997733	0.061062	0.028288	-0.057201	0.990941	-0.121511	-0.035451	0.119617	0.992187						
04302														-3.012160	-8.938532	-2.568770	0.997786	0.059976	0.028733	-0.056057	0.990967	-0.121829	-0.035781	0.119948	0.992135						
04303														-3.003833	-9.037434	-2.591872	0.997819	0.059284	0.029039	-0.055315	0.990944	-0.122353	-0.036030	0.120480	0.992062						
04304														-2.918325	-9.069277	-2.463673	0.997894	0.057783	0.029476	-0.053751	0.990959	-0.122928	-0.036313	0.121085	0.991978						
04305														-3.014654	-8.955672	-2.536216	0.997927	0.057025	0.029840	-0.052938	0.990948	-0.123370	-0.036605	0.121535	0.991912						
04306														-2.997162	-8.946724	-2.581965	0.997965	0.056440	0.029656	-0.052357	0.990907	-0.123943	-0.036381	0.122139	0.991846						
04307														-3.169945	-8.789254	-2.557848	0.997963	0.056691	0.029253	-0.052630	0.990803	-0.124656	-0.036051	0.122862	0.991769						
04308														-3.098324	-8.968218	-2.417450	0.997851	0.058864	0.028782	-0.054782	0.990465	-0.126405	-0.035948	0.124557	0.991561						
04309														-2.810680	-9.263277	-2.249051	0.997852	0.059291	0.027874	-0.055272	0.990268	-0.127730	-0.035176	0.125915	0.991417						
04310														-2.869203	-9.079606	-2.392650	0.997920	0.058307	0.027499	-0.054330	0.990270	-0.128118	-0.034701	0.126357	0.991378						
04311														-2.992311	-8.915227	-2.578547	0.997959	0.057747	0.027277	-0.053782	0.990228	-0.128669	-0.034440	0.126939	0.991312						
04312														-3.107415	-8.901160	-2.666798	0.997979	0.057771	0.026460	-0.053885	0.990124	-0.129429	-0.033676	0.127742	0.991236						
04313														-3.069203	-8.916562	-2.591389	0.997948	0.058725	0.025536	-0.054916	0.989934	-0.130442	-0.032939	0.128772	0.991127						
04314														-2.834335	-9.026845	-2.625708	0.997989	0.058467	0.024493	-0.054765	0.989820	-0.131366	-0.031924	0.129760	0.991031						
04315														-3.047122	-9.014023	-2.612867	0.997995	0.058766	0.023509	-0.055175	0.989739	-0.131805	-0.031014	0.130244	0.990997						
04316														-3.027195	-8.965625	-2.662877	0.997965	0.059610	0.022649	-0.056120	0.989666	-0.131954	-0.030281	0.130415	0.990997						
04317														-2.990184	-8.993096	-2.637421	0.997967	0.059955	0.021623	-0.056587	0.989601	-0.132243	-0.029327	0.130751	0.990981						
04318														-3.048064	-8.941011	-2.518620	0.997938	0.060805	0.020566	-0.057564	0.989526	-0.132379	-0.028400	0.130922	0.990986						
04319														-2.863255	-9.063466	-2.453986	0.997977	0.060279	0.020183	-0.057091	0.989541	-0.132471	-0.027958	0.131050	0.990981						
04320														-2.845748	-8.973499	-2.618142	0.998077	0.058732	0.019835	-0.055602	0.989626	-0.132470	-0.027410	0.131112	0.990989						
04321														-3.008441	-8.928491	-2.669359	0.998168	0.057253	0.019580	-0.054170	0.989714	-0.132405	-0.026959	0.131102	0.991002						
04322														-2.951810	-8.891690	-2.708705	0.998300	0.054874	0.019634	-0.051801	0.989821	-0.132557	-0.026708	0.131315	0.990981						
04323														-2.927147	-9.016450	-2.659190	0.998396	0.052991	0.019935	-0.049897	0.989933	-0.132447	-0.026752	0.131240	0.990990						
04324														-2.835222	-8.858962	-2.651315	0.998439	0.052090	0.020134	-0.048989	0.990032	-0.132050	-0.026811	0.130858	0.991039						
04325														-2.759559	-8.963350	-2.857177	0.998590	0.048758	0.020973	-0.045561	0.990130	-0.132540	-0.027228	0.131397	0.990956						
04326														-2.893500	-8.818664	-2.956799	0.998797	0.043831	0.021980	-0.040531	0.990288	-0.132992	-0.027595	0.131941	0.990873						
04327														-2.969812	-8.743464	-3.118676	0.998884	0.041713	0.022135	-0.038366	0.990160	-0.134576	-0.027531	0.133577	0.990656						
04328														-2.750183	-8.890075	-3.096558	0.998936	0.040654	0.021769	-0.037318	0.989961	-0.136322	-0.027092	0.135365	0.990425						
04329														-2.657935	-8.912429	-3.152360	0.999041	0.038177	0.021445	-0.034857	0.989789	-0.138213	-0.026502	0.137333	0.990170						
04330														-2.789813	-8.917601	-3.262271	0.999145	0.035275	0.021576	-0.031900	0.989549	-0.140625	-0.026311	0.139816	0.989828						
04331														-2.680805	-8.841592	-3.039107	0.999028	0.038439	0.021591	-0.034961	0.989072	-0.143226	-0.026860	0.142332	0.989454						
04332														-2.670718	-9.015337	-3.071559	0.998828	0.043511	0.021203	-0.039970	0.988521	-0.145698	-0.027299	0.144680	0.989102						
04333														-2.752442	-8.965468	-3.074617	0.998611	0.048289	0.021054	-0.044662	0.988014	-0.147764	-0.027937	0.146618	0.988799						
04334														-3.071335	-8.642688	-2.737630	0.998326	0.054088	0.020487	-0.050387	0.987236	-0.151081	-0.028397	0.149796	0.988309						
04335														-3.135545	-8.643989	-2.522986	0.997885	0.062330	0.018429	-0.058732	0.986152	-0.155098	-0.027841	0.153688	0.987727						
04336														-2.824679	-9.031752	-2.561005	0.997490	0.069003	0.015888	-0.065636	0.985231	-0.158148	-0.026567	0.156709	0.987288						
04337														-3.073648	-8.959042	-2.632914	0.997047	0.075553	0.013758	-0.072399	0.984505	-0.159712	-0.025611	0.158244	0.987068						
04338														-3.790465	-8.897773	-2.933880	0.996353	0.084829	0.009212	-0.082208	0.983242	-0.162717	-0.022861	0.161366	0.986630						
04339														-4.114093	-9.702587	-2.991516	0.995623	0.093419	0.002752	-0.091634	0.981544	-0.167850	-0.018381	0.166863	0.985809						
04340														-3.590735	-9.082919	-3.171868	0.995147	0.098274	-0.004867	-0.097656	0.980418	-0.171011	-0.012034	0.170656	0.985257						
04341														-3.013817	-8.631021	-3.189102	0.995373	0.095428	-0.011231	-0.095915	0.979809	-0.175426	-0.005736	0.175691	0.984429						
04342														-2.836776	-8.297654	-3.530847	0.995542	0.093075	-0.015271	-0.094307	0.979613	-0.177380	-0.001550	0.178030	0.984024						
04343														-3.140980	-8.239312	-3.414538	0.995259	0.095441	-0.018718	-0.097251	0.979128	-0.178467	0.001294	0.179442	0.983768						
04344														-3.386812	-8.084469	-3.494059	0.994704	0.100173	-0.023016	-0.102677	0.978590	-0.178377	0.004655	0.179796	0.983693						
04345														-3.337979	-7.896070	-3.785416	0.994053	0.104995	-0.028881	-0.108488	0.977781	-0.179373	0.009406	0.181440	0.983357						
04346														-3.283597	-8.303898	-3.879415	0.993502	0.108335	-0.034891	-0.112915	0.976668	-0.182674	0.014287	0.185427	0.982554						
04347														-3.272918	-8.374952	-3.926022	0.992756	0.112800	-0.041365	-0.118609	0.975035	-0.187717	0.019158	0.191264	0.981352						
04348														-3.410843	-8.230099	-4.490150	0.991913	0.117394	-0.048245	-0.124617	0.972900	-0.194773	0.024072	0.199210	0.979661						
04349														-3.708962	-8.139819	-4.329677	0.990588	0.125412	-0.054836	-0.134096	0.969521	-0.205054	0.027448	0.210477	0.977213						
04350														-3.614321	-8.196562	-4.449767	0.988098	0.139894	-0.063964	-0.150585	0.964581	-0.216581	0.031400	0.223636	0.974167						
04351														-3.649595	-8.032064	-5.002374	0.985657	0.151794	-0.073744	-0.164974	0.958714	-0.231628	0.035539	0.240471	0.970005						
04352														-4.313774	-8.244148	-4.572304	0.983983	0.157908	-0.082720	-0.173860	0.952590	-0.249688	0.039371	0.260070	0.964787						
04353														-4.126659	-7.929985	-3.922344	0.981928	0.165180	-0.092379	-0.184292	0.945599	-0.268103	0.043068	0.280282	0.958951						
04354														-3.899787	-7.499447	-4.105378	0.979018	0.175995	-0.102708	-0.198572	0.937125	-0.286996	0.045740	0.301369	0.952410						
04355														-3.900984	-7.164559	-4.369740	0.975653	0.186880	-0.114794	-0.213773	0.927290	-0.307301	0.049019	0.324359	0.944663						
04356														-4.140637	-7.046522	-3.876148	0.973030	0.192638	-0.126895	-0.224515	0.917168	-0.329234	0.052961	0.348845	0.935683						
04357														-4.620328	-6.924103	-3.421063	0.970746	0.195460	-0.139451	-0.233066	0.906683	-0.351576	0.057719	0.373792	0.925715						
04358														-5.057588	-7.775588	-3.331147	0.968188	0.198645	-0.152157	-0.242526	0.894634	-0.375248	0.061584	0.400213	0.914351						
04359														-5.458532	-8.936671	-3.201423	0.965499	0.202445	-0.163790	-0.252339	0.882692	-0.396459	0.064315	0.424112	0.903323						
04360														-5.660232	-9.341939	-2.912953	0.962863	0.206262	-0.174214	-0.261567	0.872558	-0.412583	0.066912	0.442830	0.894105						
04361														-5.777793	-9.534089	-2.906971	0.959857	0.211396	-0.184352	-0.271722	0.863844	-0.424194	0.069578	0.457258	0.886608						
04362														-5.708004	-9.500965	-3.187951	0.957421	0.215756	-0.191820	-0.279612	0.858378	-0.430121	0.071853	0.465442	0.882157						
04363														-5.931869	-8.052006	-2.758112	0.955766	0.218629	-0.196755	-0.284538	0.856690	-0.430257	0.074491	0.467209	0.881003						
04364														-5.233714	-7.151044	-2.301239	0.953713	0.222490	-0.202310	-0.290301	0.856706	-0.426356	0.078460	0.465352	0.881641						
04365														-4.511914	-6.859508	-2.369990	0.953757	0.220652	-0.204106	-0.289031	0.859654	-0.421255	0.082510	0.460768	0.883677						
04366														-5.080105	-6.687066	-2.715311	0.955777	0.214214	-0.201503	-0.281434	0.865072	-0.415265	0.085359	0.453610	0.887103						
04367														-5.710588	-6.117775	-2.729990	0.958042	0.207195	-0.198056	-0.272876	0.870778	-0.409003	0.087719	0.445887	0.890781						
04368														-5.742424	-6.449471	-3.596180	0.961502	0.193963	-0.194657	-0.258832	0.877172	-0.404446	0.092300	0.439259	0.893606						
04369														-5.370350	-6.834262	-3.407016	0.966049	0.177113	-0.188098	-0.240312	0.883323	-0.402480	0.094867	0.434017	0.895896						
04370														-4.914062	-7.031174	-2.494870	0.970687	0.159273	-0.179997	-0.220113	0.889866	-0.399610	0.096526	0.427516	0.898840						
04371														-4.881236	-7.379054	-2.137144	0.974878	0.142361	-0.171307	-0.200202	0.897148	-0.393757	0.097632	0.418161	0.903111						
04372														-4.465186	-9.076907	-2.588659	0.978680	0.125968	-0.162227	-0.180105	0.906012	-0.383020	0.098731	0.404072	0.909383						
04373														-4.171800	-10.170730	-2.496298	0.983218	0.104310	-0.149673	-0.153062	0.918080	-0.365651	0.099270	0.382424	0.918639						
04374														-3.204425	-9.936012	-2.587402	0.989118	0.072754	-0.127873	-0.113111	0.931858	-0.344741	0.094078	0.355453	0.929947						
04375														-2.141300	-10.354279	-3.194533	0.994681	0.024563	-0.100030	-0.055859	0.944577	-0.323502	0.086540	0.327369	0.940925						
04376														-2.072322	-11.798787	-3.780158	0.996772	-0.039595	-0.069847	0.017005	0.954316	-0.298316	0.078468	0.296165	0.951908						
04377														-2.603284	-11.922062	-4.713497	0.992642	-0.114727	-0.038714	0.100542	0.959148	-0.264437	0.067471	0.258599	0.963626						
04378														-3.123897	-10.074225	-5.804364	0.981002	-0.193510	-0.013754	0.185562	0.956659	-0.224436	0.056589	0.217619	0.974392						
04379														-3.260543	-8.635161	-5.117052	0.965350	-0.260955	0.000964	0.256602	0.948560	-0.185443	0.047478	0.179265	0.982654						
04380														-2.931471	-8.718947	-4.208029	0.948767	-0.315908	0.006631	0.313331	0.937902	-0.148876	0.040812	0.143326	0.988834						
04381														-2.474161	-9.307621	-3.551842	0.934402	-0.356220	0.000589	0.353971	0.928314	-0.113746	0.039972	0.106493	0.993510						
04382														-2.642297	-10.069329	-3.967029	0.922129	-0.386571	-0.015510	0.384169	0.919667	-0.081403	0.045732	0.069105	0.996561						
04383														-3.369561	-10.181001	-4.233039	0.913339	-0.405771	-0.034093	0.403854	0.913364	-0.051662	0.052102	0.033416	0.998083						
04384														-3.066996	-8.915215	-4.265622	0.910042	-0.411689	-0.048334	0.410840	0.911313	-0.026824	0.055091	0.004553	0.998471						
04385														-2.037922	-8.186490	-4.149589	0.911214	-0.407128	-0.062743	0.407248	0.913246	-0.011443	0.061959	-0.015125	0.997964						
04386														-2.446360	-9.024770	-2.967330	0.908181	-0.410930	-0.079650	0.412176	0.911104	-0.000871	0.072927	-0.032038	0.996823						
04387														-2.796158	-8.738428	-2.176792	0.903115	-0.417784	-0.099192	0.420654	0.907176	0.009025	0.086214	-0.049876	0.995027						
04388														-3.131673	-8.543812	-1.563780	0.899196	-0.422167	-0.114988	0.426709	0.904229	0.017040	0.096782	-0.064389	0.993221						
04389														-3.046982	-8.388135	-0.955431	0.900179	-0.416363	-0.127750	0.423166	0.905539	0.030470	0.102996	-0.081488	0.991338						
04390														-2.507643	-8.025363	-0.826214	0.902388	-0.407170	-0.141095	0.416628	0.907997	0.044304	0.110075	-0.098763	0.989004						
04391														-2.009700	-8.326757	-1.147976	0.902930	-0.400857	-0.155021	0.413448	0.908642	0.058563	0.117383	-0.116972	0.986174						
04392														-2.203828	-7.935381	-1.239750	0.902564	-0.397058	-0.166501	0.412929	0.907786	0.073582	0.121930	-0.135166	0.983292						
04393														-2.827237	-7.562514	-1.059676	0.902972	-0.392867	-0.174061	0.411134	0.907685	0.084126	0.124942	-0.147526	0.981135						
04394														-3.202121	-7.627916	-1.241201	0.905277	-0.385628	-0.178223	0.405395	0.909595	0.091059	0.126996	-0.154685	0.979768						
04395														-2.776255	-7.589418	-1.698317	0.908598	-0.377434	-0.178865	0.397911	0.912384	0.096029	0.126949	-0.158424	0.979176						
04396														-2.973997	-7.379595	-1.986472	0.911507	-0.370891	-0.177747	0.390998	0.915497	0.094788	0.127571	-0.155899	0.979500						
04397														-4.077062	-8.883043	-2.123055	0.915305	-0.361451	-0.177681	0.380139	0.921054	0.084575	0.133084	-0.144955	0.980447						
04398														-5.579652	-11.748923	-2.358292	0.921476	-0.345952	-0.176632	0.362028	0.929702	0.067750	0.140777	-0.126376	0.981942						
04399														-5.946557	-11.053734	-2.861255	0.929118	-0.329821	-0.167209	0.342855	0.937754	0.055391	0.138532	-0.108793	0.984364						
04400														-5.490960	-7.697906	-2.786787	0.937102	-0.312718	-0.155071	0.322532	0.945621	0.042129	0.133464	-0.089494	0.987005						
04401														-5.560126	-6.674494	-2.825751	0.944779	-0.292613	-0.147551	0.298957	0.954005	0.022326	0.134231	-0.065205	0.988802						
04402														-5.564034	-6.894438	-3.181510	0.951490	-0.271040	-0.145619	0.274401	0.961610	0.003126	0.139182	-0.042932	0.989336						
04403														-4.968305	-7.390276	-3.222590	0.958227	-0.245455	-0.146811	0.245710	0.969200	-0.016681	0.146383	-0.020089	0.989024						
04404														-4.307466	-8.539773	-3.208974	0.964757	-0.218333	-0.146882	0.213884	0.975793	-0.045627	0.153288	0.012603	0.988101						
04405														-4.187533	-10.097040	-3.664192	0.971220	-0.188828	-0.145173	0.178795	0.980676	-0.079419	0.157365	0.051177	0.986214						
04406														-5.364364	-10.426915	-3.450408	0.977243	-0.158769	-0.140670	0.143981	0.983474	-0.109765	0.155773	0.087013	0.983953						
