// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D4C2
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
04237														-1.386435	-9.587989	-1.812814	0.999588	-0.028633	0.002202	0.028679	0.999280	-0.024855	-0.001489	0.024907	0.999689						
04238														-1.482200	-9.601760	-1.669482	0.999575	-0.029037	0.002468	0.029089	0.999268	-0.024838	-0.001745	0.024900	0.999688						
04239														-1.480618	-9.569051	-1.570139	0.999569	-0.029223	0.002644	0.029279	0.999267	-0.024677	-0.001921	0.024744	0.999692						
04240														-1.471353	-9.535547	-1.711759	0.999562	-0.029465	0.002754	0.029525	0.999258	-0.024729	-0.002023	0.024799	0.999690						
04241														-1.400264	-9.499885	-1.851695	0.999573	-0.029098	0.002803	0.029159	0.999262	-0.025008	-0.002074	0.025079	0.999683						
04242														-1.326464	-9.543083	-1.813607	0.999587	-0.028592	0.002756	0.028653	0.999270	-0.025261	-0.002032	0.025330	0.999677						
04243														-1.305413	-9.541698	-1.678911	0.999593	-0.028407	0.002802	0.028469	0.999277	-0.025195	-0.002084	0.025265	0.999679						
04244														-1.353425	-9.568661	-1.670976	0.999595	-0.028302	0.002844	0.028365	0.999279	-0.025255	-0.002127	0.025326	0.999677						
04245														-1.366638	-9.570141	-1.749226	0.999606	-0.027918	0.002845	0.027981	0.999289	-0.025250	-0.002138	0.025319	0.999677						
04246														-1.418598	-9.501785	-1.750930	0.999610	-0.027767	0.002839	0.027830	0.999300	-0.024992	-0.002143	0.025061	0.999684						
04247														-1.418839	-9.500549	-1.785049	0.999601	-0.028089	0.002952	0.028154	0.999296	-0.024793	-0.002254	0.024866	0.999688						
04248														-1.342158	-9.487385	-1.803571	0.999594	-0.028320	0.003006	0.028386	0.999289	-0.024806	-0.002301	0.024882	0.999688						
04249														-1.257167	-9.503982	-1.760613	0.999593	-0.028376	0.002921	0.028440	0.999281	-0.025066	-0.002208	0.025139	0.999682						
04250														-1.338654	-9.505238	-1.760952	0.999596	-0.028274	0.002880	0.028338	0.999278	-0.025323	-0.002162	0.025394	0.999675						
04251														-1.435917	-9.595300	-1.713618	0.999592	-0.028440	0.002793	0.028503	0.999263	-0.025714	-0.002059	0.025783	0.999665						
04252														-1.504470	-9.593186	-1.673430	0.999572	-0.029131	0.002815	0.029195	0.999234	-0.026060	-0.002053	0.026131	0.999656						
04253														-1.510925	-9.535769	-1.732777	0.999559	-0.029555	0.002925	0.029622	0.999218	-0.026198	-0.002149	0.026273	0.999653						
04254														-1.449824	-9.508709	-1.804088	0.999563	-0.029427	0.002973	0.029495	0.999221	-0.026218	-0.002199	0.026294	0.999652						
04255														-1.385678	-9.500263	-1.828571	0.999581	-0.028791	0.002932	0.028858	0.999240	-0.026194	-0.002176	0.026268	0.999653						
04256														-1.409185	-9.490573	-1.802407	0.999608	-0.027838	0.002872	0.027904	0.999275	-0.025919	-0.002148	0.025989	0.999660						
04257														-1.450439	-9.478915	-1.866885	0.999634	-0.026926	0.002796	0.026989	0.999302	-0.025842	-0.002098	0.025908	0.999662						
04258														-1.461000	-9.591066	-1.900363	0.999656	-0.026091	0.002779	0.026155	0.999324	-0.025839	-0.002103	0.025903	0.999662						
04259														-1.459372	-9.524960	-1.762328	0.999667	-0.025656	0.002907	0.025722	0.999342	-0.025574	-0.002249	0.025640	0.999669						
04260														-1.427737	-9.513976	-1.728933	0.999672	-0.025426	0.003080	0.025496	0.999352	-0.025390	-0.002432	0.025460	0.999673						
04261														-1.460025	-9.544671	-1.768746	0.999684	-0.024942	0.003101	0.025012	0.999373	-0.025071	-0.002473	0.025141	0.999681						
04262														-1.438131	-9.511639	-1.793237	0.999699	-0.024331	0.003022	0.024398	0.999396	-0.024749	-0.002418	0.024815	0.999689						
04263														-1.345256	-9.520475	-1.754264	0.999706	-0.024045	0.003046	0.024113	0.999409	-0.024503	-0.002455	0.024569	0.999695						
04264														-1.325902	-9.520824	-1.758404	0.999691	-0.024667	0.003124	0.024736	0.999395	-0.024445	-0.002519	0.024514	0.999696						
04265														-1.367451	-9.531007	-1.763070	0.999676	-0.025241	0.003145	0.025311	0.999377	-0.024580	-0.002523	0.024652	0.999693						
04266														-1.380974	-9.556356	-1.742657	0.999669	-0.025531	0.003215	0.025602	0.999374	-0.024415	-0.002590	0.024489	0.999697						
04267														-1.434002	-9.572021	-1.750325	0.999655	-0.026055	0.003311	0.026128	0.999366	-0.024196	-0.002679	0.024275	0.999702						
04268														-1.490579	-9.527439	-1.770843	0.999643	-0.026486	0.003485	0.026562	0.999358	-0.024053	-0.002845	0.024137	0.999705						
04269														-1.496687	-9.514847	-1.762473	0.999645	-0.026385	0.003740	0.026467	0.999368	-0.023742	-0.003111	0.023833	0.999711						
04270														-1.472272	-9.462089	-1.752223	0.999658	-0.025861	0.003849	0.025944	0.999389	-0.023433	-0.003240	0.023525	0.999718						
04271														-1.377753	-9.529430	-1.677232	0.999671	-0.025375	0.003793	0.025457	0.999405	-0.023285	-0.003200	0.023373	0.999722						
04272														-1.297680	-9.576190	-1.684116	0.999667	-0.025524	0.003878	0.025608	0.999398	-0.023426	-0.003278	0.023518	0.999718						
04273														-1.262811	-9.587911	-1.675796	0.999659	-0.025796	0.004043	0.025884	0.999390	-0.023451	-0.003436	0.023548	0.999717						
04274														-1.240374	-9.526125	-1.673217	0.999649	-0.026170	0.004144	0.026260	0.999381	-0.023408	-0.003528	0.023509	0.999717						
04275														-1.232139	-9.552986	-1.682560	0.999614	-0.027470	0.004174	0.027561	0.999343	-0.023517	-0.003525	0.023623	0.999715						
04276														-1.317068	-9.549852	-1.730413	0.999570	-0.029005	0.004321	0.029099	0.999298	-0.023599	-0.003633	0.023715	0.999712						
04277														-1.404183	-9.530116	-1.787763	0.999538	-0.030053	0.004487	0.030151	0.999266	-0.023629	-0.003773	0.023753	0.999711						
04278														-1.437003	-9.511904	-1.765583	0.999523	-0.030540	0.004523	0.030639	0.999249	-0.023702	-0.003796	0.023829	0.999709						
04279														-1.448873	-9.547057	-1.704788	0.999521	-0.030630	0.004461	0.030728	0.999245	-0.023773	-0.003729	0.023899	0.999707						
04280														-1.499602	-9.600846	-1.702909	0.999522	-0.030591	0.004430	0.030687	0.999250	-0.023606	-0.003705	0.023731	0.999712						
04281														-1.532055	-9.566270	-1.807302	0.999528	-0.030399	0.004445	0.030494	0.999266	-0.023184	-0.003737	0.023309	0.999721						
04282														-1.473342	-9.469739	-1.810637	0.999552	-0.029607	0.004392	0.029700	0.999299	-0.022806	-0.003714	0.022927	0.999730						
04283														-1.419456	-9.491820	-1.763007	0.999587	-0.028402	0.004295	0.028492	0.999338	-0.022616	-0.003650	0.022729	0.999735						
04284														-1.332279	-9.545448	-1.742284	0.999617	-0.027358	0.004274	0.027448	0.999371	-0.022439	-0.003657	0.022548	0.999739						
04285														-1.326994	-9.572461	-1.689912	0.999638	-0.026583	0.004218	0.026671	0.999395	-0.022319	-0.003623	0.022423	0.999742						
04286														-1.427862	-9.594808	-1.714922	0.999653	-0.026009	0.004086	0.026093	0.999417	-0.022039	-0.003511	0.022138	0.999749						
04287														-1.475806	-9.508434	-1.763370	0.999667	-0.025476	0.003983	0.025556	0.999441	-0.021563	-0.003431	0.021657	0.999760						
04288														-1.432406	-9.456992	-1.782079	0.999685	-0.024802	0.003924	0.024880	0.999464	-0.021295	-0.003394	0.021386	0.999766						
04289														-1.349349	-9.522277	-1.740938	0.999712	-0.023678	0.003794	0.023753	0.999494	-0.021152	-0.003291	0.021236	0.999769						
04290														-1.278941	-9.528838	-1.673704	0.999738	-0.022607	0.003662	0.022678	0.999523	-0.020941	-0.003186	0.021019	0.999774						
04291														-1.279881	-9.543895	-1.639434	0.999738	-0.022613	0.003515	0.022682	0.999523	-0.020963	-0.003039	0.021037	0.999774						
04292														-1.336160	-9.542293	-1.719024	0.999722	-0.023333	0.003431	0.023400	0.999505	-0.021050	-0.002939	0.021125	0.999773						
04293														-1.395222	-9.547310	-1.710101	0.999709	-0.023878	0.003339	0.023944	0.999491	-0.021101	-0.002833	0.021174	0.999772						
04294														-1.441581	-9.533886	-1.692669	0.999699	-0.024314	0.003250	0.024377	0.999480	-0.021127	-0.002734	0.021200	0.999772						
04295														-1.469663	-9.533840	-1.684561	0.999688	-0.024776	0.003280	0.024840	0.999466	-0.021239	-0.002752	0.021314	0.999769						
04296														-1.467031	-9.513597	-1.711047	0.999679	-0.025129	0.003265	0.025194	0.999454	-0.021391	-0.002726	0.021467	0.999766						
04297														-1.439946	-9.476545	-1.755387	0.999674	-0.025336	0.003181	0.025398	0.999448	-0.021422	-0.002636	0.021496	0.999765						
04298														-1.423322	-9.533223	-1.701574	0.999665	-0.025701	0.003157	0.025763	0.999436	-0.021550	-0.002602	0.021624	0.999763						
04299														-1.417559	-9.551237	-1.717773	0.999654	-0.026107	0.003103	0.026169	0.999418	-0.021889	-0.002529	0.021963	0.999756						
04300														-1.427139	-9.528970	-1.719639	0.999645	-0.026464	0.003175	0.026528	0.999401	-0.022222	-0.002585	0.022298	0.999748						
04301														-1.424918	-9.521839	-1.751182	0.999641	-0.026605	0.003217	0.026670	0.999390	-0.022545	-0.002615	0.022622	0.999741						
04302														-1.458118	-9.518290	-1.697308	0.999636	-0.026770	0.003273	0.026837	0.999383	-0.022673	-0.002664	0.022753	0.999738						
04303														-1.490083	-9.528387	-1.705723	0.999633	-0.026872	0.003362	0.026942	0.999378	-0.022767	-0.002748	0.022850	0.999735						
04304														-1.490056	-9.526683	-1.743253	0.999641	-0.026563	0.003433	0.026635	0.999383	-0.022907	-0.002822	0.022990	0.999732						
04305														-1.465772	-9.516390	-1.734587	0.999658	-0.025938	0.003465	0.026011	0.999394	-0.023126	-0.002863	0.023208	0.999727						
04306														-1.399025	-9.517581	-1.720184	0.999670	-0.025452	0.003468	0.025526	0.999402	-0.023344	-0.002872	0.023424	0.999721						
04307														-1.368934	-9.525597	-1.725963	0.999677	-0.025153	0.003538	0.025230	0.999404	-0.023548	-0.002944	0.023629	0.999716						
04308														-1.354450	-9.535232	-1.750213	0.999679	-0.025074	0.003568	0.025152	0.999399	-0.023873	-0.002968	0.023955	0.999709						
04309														-1.363810	-9.482625	-1.819355	0.999680	-0.025048	0.003636	0.025130	0.999387	-0.024377	-0.003024	0.024461	0.999696						
04310														-1.368537	-9.535479	-1.777261	0.999677	-0.025122	0.003715	0.025207	0.999370	-0.024964	-0.003086	0.025050	0.999681						
04311														-1.381689	-9.563670	-1.628508	0.999675	-0.025212	0.003764	0.025299	0.999359	-0.025321	-0.003124	0.025408	0.999672						
04312														-1.388597	-9.566877	-1.555210	0.999673	-0.025300	0.003752	0.025388	0.999352	-0.025508	-0.003105	0.025594	0.999668						
04313														-1.399381	-9.584801	-1.625822	0.999674	-0.025270	0.003727	0.025358	0.999346	-0.025763	-0.003074	0.025849	0.999661						
04314														-1.425174	-9.575719	-1.744682	0.999671	-0.025385	0.003684	0.025472	0.999337	-0.026012	-0.003021	0.026097	0.999655						
04315														-1.383051	-9.508302	-1.741649	0.999668	-0.025482	0.003700	0.025570	0.999331	-0.026132	-0.003031	0.026218	0.999652						
04316														-1.337637	-9.541201	-1.795732	0.999659	-0.025852	0.003666	0.025940	0.999316	-0.026348	-0.002983	0.026434	0.999646						
04317														-1.361773	-9.513847	-1.843311	0.999649	-0.026220	0.003661	0.026308	0.999298	-0.026672	-0.002959	0.026759	0.999638						
04318														-1.373037	-9.533590	-1.818195	0.999644	-0.026433	0.003715	0.026523	0.999284	-0.026970	-0.003000	0.027059	0.999629						
04319														-1.453918	-9.528718	-1.786292	0.999641	-0.026512	0.003757	0.026604	0.999279	-0.027077	-0.003037	0.027167	0.999626						
04320														-1.521863	-9.512139	-1.776686	0.999641	-0.026523	0.003750	0.026616	0.999276	-0.027170	-0.003027	0.027261	0.999624						
04321														-1.650648	-9.505026	-1.827156	0.999668	-0.025540	0.003404	0.025625	0.999293	-0.027516	-0.002698	0.027595	0.999616						
04322														-1.629823	-9.387599	-1.874560	0.999733	-0.022955	0.002529	0.023016	0.999346	-0.027889	-0.001887	0.027940	0.999608						
04323														-1.488478	-9.592132	-1.950095	0.999807	-0.019628	0.001202	0.019654	0.999408	-0.028226	-0.000647	0.028244	0.999601						
04324														-1.244479	-9.695629	-1.916685	0.999867	-0.016292	0.000035	0.016286	0.999481	-0.027789	0.000418	0.027786	0.999614						
04325														-1.196173	-9.686731	-1.731521	0.999898	-0.014254	-0.000554	0.014234	0.999538	-0.026840	0.000937	0.026830	0.999640						
04326														-1.213925	-9.578585	-1.785431	0.999942	-0.010719	-0.001438	0.010679	0.999618	-0.025479	0.001710	0.025462	0.999674						
04327														-1.292300	-9.568826	-1.912868	0.999980	-0.005539	-0.002992	0.005465	0.999697	-0.023996	0.003124	0.023979	0.999708						
04328														-1.207905	-9.698000	-1.752571	0.999987	-0.002533	-0.004362	0.002437	0.999759	-0.021816	0.004417	0.021805	0.999752						
04329														-1.184479	-9.819452	-1.810731	0.999986	-0.000678	-0.005309	0.000575	0.999814	-0.019268	0.005321	0.019265	0.999800						
04330														-1.097424	-9.698355	-1.530537	0.999982	0.001371	-0.005911	-0.001461	0.999881	-0.015383	0.005889	0.015391	0.999864						
04331														-1.121881	-9.596208	-1.458691	0.999974	0.002993	-0.006537	-0.003067	0.999930	-0.011444	0.006502	0.011463	0.999913						
04332														-1.234100	-9.522017	-1.824939	0.999958	0.005796	-0.007120	-0.005853	0.999951	-0.007975	0.007074	0.008017	0.999943						
04333														-1.600281	-9.785289	-1.838273	0.999918	0.010056	-0.007937	-0.010092	0.999939	-0.004501	0.007891	0.004581	0.999958						
04334														-1.799377	-9.398045	-1.511637	0.999839	0.015261	-0.009426	-0.015258	0.999884	0.000397	0.009431	-0.000254	0.999955						
04335														-1.687027	-8.913685	-1.451478	0.999797	0.016906	-0.010937	-0.016874	0.999853	0.003036	0.010986	-0.002850	0.999936						
04336														-1.699697	-9.035298	-2.122183	0.999733	0.019312	-0.012677	-0.019287	0.999812	0.002063	0.012715	-0.001818	0.999918						
04337														-1.590488	-9.316645	-2.169843	0.999600	0.024386	-0.014303	-0.024366	0.999702	0.001576	0.014337	-0.001226	0.999896						
04338														-1.363067	-9.930640	-1.524297	0.999491	0.027842	-0.015601	-0.027820	0.999612	0.001605	0.015639	-0.001170	0.999877						
04339														-0.887139	-10.386445	-1.555009	0.999576	0.024344	-0.015952	-0.024328	0.999703	0.001163	0.015976	-0.000774	0.999872						
04340														-1.523298	-10.659452	-1.096983	0.999763	0.014644	-0.016126	-0.014583	0.999886	0.003883	0.016181	-0.003647	0.999862						
04341														-2.692327	-9.981327	-0.431086	0.999784	0.008581	-0.018909	-0.008367	0.999900	0.011371	0.019005	-0.011210	0.999757						
04342														-2.763603	-9.215187	0.072583	0.999661	0.012115	-0.023048	-0.011673	0.999747	0.019219	0.023275	-0.018943	0.999550						
04343														-2.272815	-8.984699	-0.719518	0.999406	0.022452	-0.026155	-0.021827	0.999475	0.023959	0.026679	-0.023374	0.999371						
04344														-1.502051	-9.024542	-2.101211	0.999168	0.029665	-0.027975	-0.028915	0.999222	0.026835	0.028750	-0.026004	0.999248						
04345														-0.981250	-9.354671	-2.514563	0.999030	0.032676	-0.029505	-0.031769	0.999023	0.030719	0.030480	-0.029752	0.999092						
04346														-0.760076	-9.831229	-1.265698	0.998899	0.035341	-0.030836	-0.034180	0.998716	0.037387	0.032118	-0.036292	0.998825						
04347														-0.787005	-10.239707	-0.072574	0.998857	0.036197	-0.031209	-0.034743	0.998339	0.045950	0.032820	-0.044813	0.998456						
04348														-1.090784	-10.698773	0.150981	0.998927	0.034902	-0.030437	-0.033115	0.997805	0.057346	0.032371	-0.056276	0.997890						
04349														-1.564422	-10.667045	0.159775	0.999102	0.031892	-0.027886	-0.029794	0.996912	0.072650	0.030116	-0.071754	0.996968						
04350														-1.629269	-10.875622	0.100880	0.999366	0.026037	-0.024300	-0.023670	0.995376	0.093092	0.026612	-0.092458	0.995361						
04351														-1.335365	-11.275764	0.407740	0.999616	0.017735	-0.021273	-0.015069	0.992719	0.119509	0.023237	-0.119142	0.992605						
04352														-0.823666	-11.674754	1.356275	0.999824	0.006435	-0.017627	-0.003689	0.988434	0.151608	0.018398	-0.151517	0.988283						
04353														-0.650909	-11.502496	1.964627	0.999793	-0.012115	-0.016324	0.015050	0.980926	0.193797	0.013665	-0.194002	0.980906						
04354														-1.452244	-11.402528	1.106657	0.999397	-0.030836	-0.015931	0.033741	0.970760	0.237669	0.008137	-0.238064	0.971215						
04355														-1.847183	-12.227305	2.076682	0.998297	-0.055323	-0.018506	0.058329	0.951712	0.301400	0.000938	-0.301967	0.953318						
04356														-2.436502	-9.939567	2.814540	0.995392	-0.091296	-0.029327	0.095715	0.927468	0.361443	-0.005799	-0.362585	0.931933						
04357														-4.344354	-8.163949	1.188413	0.992846	-0.111670	-0.042263	0.119161	0.904286	0.409961	-0.007563	-0.412065	0.911123						
04358														-3.628490	-7.286009	-0.472682	0.992265	-0.116279	-0.043467	0.123343	0.883954	0.451012	-0.014020	-0.452885	0.891459						
04359														-1.586761	-6.929662	-0.463834	0.993154	-0.111809	-0.033807	0.114242	0.869437	0.480653	-0.024349	-0.481225	0.876259						
04360														0.272792	-6.791552	-1.200364	0.993476	-0.111494	-0.023964	0.108487	0.859221	0.499970	-0.035154	-0.499308	0.865711						
04361														0.188370	-7.355374	-0.309155	0.992089	-0.123355	-0.023292	0.118134	0.854631	0.505619	-0.042465	-0.504371	0.862442						
04362														-1.096790	-6.926414	0.566632	0.989167	-0.143369	-0.031532	0.139839	0.854959	0.499489	-0.044653	-0.498488	0.865746						
04363														-1.159467	-7.007168	0.616894	0.986381	-0.160450	-0.036177	0.157755	0.860658	0.484129	-0.046543	-0.483243	0.874248						
04364														-1.319985	-7.549111	0.152245	0.983481	-0.177625	-0.034862	0.173532	0.870377	0.460794	-0.051505	-0.459232	0.886822						
04365														-2.301687	-8.345506	1.234989	0.979637	-0.198696	-0.028830	0.191315	0.880239	0.434255	-0.060908	-0.430927	0.900329						
04366														-4.615476	-7.943937	3.349869	0.976888	-0.213054	-0.017229	0.201016	0.888298	0.412941	-0.072675	-0.406860	0.910595						
04367														-4.793687	-7.557957	5.904328	0.980580	-0.196069	0.004395	0.177716	0.897827	0.402894	-0.082941	-0.394289	0.915236						
04368														-3.223976	-7.508073	7.374608	0.986513	-0.161319	0.027731	0.137605	0.909092	0.393212	-0.088643	-0.384093	0.919030						
04369														-1.618434	-8.389824	6.473381	0.988094	-0.147237	0.044636	0.119806	0.918353	0.377193	-0.096528	-0.367354	0.925058						
04370														-0.052149	-9.467900	5.803982	0.987842	-0.143305	0.060265	0.112169	0.925424	0.361951	-0.107640	-0.350791	0.930247						
04371														1.636798	-10.806445	6.899281	0.984706	-0.159205	0.070760	0.123238	0.923593	0.363027	-0.123149	-0.348754	0.929088						
04372														-1.374322	-13.556360	2.847033	0.977886	-0.194049	0.078007	0.155237	0.923409	0.351022	-0.140147	-0.331150	0.933112						
04373														-1.642674	-12.066186	4.143685	0.975083	-0.207646	0.078077	0.166248	0.917011	0.362565	-0.146883	-0.340551	0.928682						
04374														-1.706903	-6.382789	-2.004497	0.967796	-0.242370	0.068024	0.204652	0.914868	0.348043	-0.146589	-0.322913	0.935007						
04375														-2.213710	-7.450351	-2.964796	0.971332	-0.221785	0.085592	0.181443	0.924268	0.335869	-0.153600	-0.310710	0.938012						
04376														2.659230	-12.513858	0.065277	0.970694	-0.215314	0.106740	0.172877	0.934152	0.312206	-0.166934	-0.284604	0.943999						
04377														1.632779	-12.462161	-1.811582	0.967898	-0.222613	0.116691	0.181488	0.940196	0.288259	-0.173883	-0.257828	0.950416						
04378														-0.116545	-9.679250	-0.477508	0.965076	-0.233742	0.118288	0.195147	0.942690	0.270653	-0.174772	-0.238117	0.955382						
04379														-0.650330	-9.378458	-0.470786	0.963072	-0.241157	0.119730	0.205757	0.946023	0.250410	-0.173655	-0.216528	0.960708						
04380														-0.002591	-10.158102	-0.348934	0.960918	-0.248885	0.121214	0.216626	0.948645	0.230534	-0.172366	-0.195266	0.965485						
04381														-0.476742	-9.623742	0.077721	0.961144	-0.246814	0.123635	0.217636	0.953030	0.210639	-0.169816	-0.175547	0.969714						
04382														-0.265234	-9.775784	0.169838	0.964827	-0.230102	0.127131	0.204341	0.960678	0.187998	-0.165390	-0.155408	0.973907						
04383														0.629573	-10.226045	-0.562965	0.970200	-0.204723	0.129619	0.183011	0.969714	0.161748	-0.158807	-0.133206	0.978282						
04384														1.742894	-10.035362	-1.207758	0.974755	-0.181643	0.129843	0.164072	0.977134	0.135240	-0.151439	-0.110522	0.982268						
04385														1.443649	-9.448936	-1.615521	0.977452	-0.168894	0.126736	0.155231	0.981629	0.110938	-0.143145	-0.088764	0.985713						
04386														-0.003012	-9.265147	-1.000037	0.979266	-0.163438	0.119688	0.153854	0.984394	0.085422	-0.131782	-0.065236	0.989130						
04387														0.368101	-9.841023	-0.854238	0.979849	-0.165960	0.111143	0.160386	0.985384	0.057399	-0.119044	-0.038416	0.992145						
04388														0.042121	-9.325603	-1.334762	0.980169	-0.168925	0.103599	0.166865	0.985574	0.028297	-0.106884	-0.010449	0.994217						
04389														-0.119873	-9.124777	-1.231730	0.981808	-0.163653	0.096281	0.164599	0.986359	-0.001910	-0.094655	0.017723	0.995352						
04390														-0.576312	-9.245582	-1.397655	0.983830	-0.155641	0.088625	0.159085	0.986707	-0.033177	-0.082283	0.046740	0.995512						
04391														-0.826794	-9.330506	-1.457803	0.986567	-0.142462	0.079941	0.147413	0.987262	-0.059861	-0.070395	0.070841	0.995001						
04392														-1.157196	-9.402885	-0.161684	0.989854	-0.122549	0.071905	0.128177	0.988543	-0.079705	-0.061314	0.088113	0.994222						
04393														0.482765	-10.490991	1.495517	0.992493	-0.102253	0.067099	0.107992	0.990218	-0.088350	-0.057409	0.094933	0.993827						
04394														1.517699	-9.652540	0.394788	0.993429	-0.094732	0.064230	0.099970	0.991444	-0.083937	-0.055728	0.089807	0.994399						
04395														2.169778	-10.149132	0.383602	0.994233	-0.088514	0.060542	0.093207	0.992454	-0.079670	-0.053033	0.084853	0.994981						
04396														2.274315	-11.907087	1.166191	0.994831	-0.085015	0.055537	0.088918	0.993428	-0.072069	-0.049045	0.076635	0.995852						
04397														0.933092	-12.037240	1.308210	0.995689	-0.078164	0.049931	0.081132	0.994867	-0.060476	-0.044948	0.064266	0.996920						
04398														-1.253959	-12.011439	-0.954192	0.996748	-0.067280	0.044358	0.069233	0.996627	-0.044072	-0.041243	0.047000	0.998043						
04399														-2.422908	-11.028385	-0.135838	0.997787	-0.052674	0.040570	0.053364	0.998445	-0.016102	-0.039659	0.018231	0.999047						
04400														-2.287266	-11.888141	1.057745	0.998072	-0.050152	0.036575	0.049507	0.998605	0.018339	-0.037443	-0.016493	0.999163						
04401														-1.851550	-12.218927	1.578353	0.997925	-0.055726	0.032247	0.053492	0.996356	0.066431	-0.035832	-0.064568	0.997270						
04402														-2.239551	-11.757371	0.384580	0.997894	-0.057800	0.029445	0.054061	0.991899	0.114954	-0.035851	-0.113120	0.992934						
04403														-2.883289	-11.401671	-2.435567	0.998408	-0.051230	0.023617	0.046822	0.986071	0.159597	-0.031464	-0.158237	0.986900						
04404														-2.169321	-11.123455	-3.222839	0.998964	-0.039489	0.022610	0.034270	0.979788	0.197081	-0.029936	-0.196102	0.980126						
04405														-0.889702	-10.889178	-3.489227	0.999082	-0.032127	0.028334	0.024760	0.972861	0.230060	-0.034956	-0.229148	0.972764						
04406														-0.672833	-10.244814	-1.744303	0.998715	-0.040213	0.030830	0.030789	0.964830	0.261065	-0.040243	-0.259780	0.964829						
04407														-1.421531	-9.950322	0.304619	0.997394	-0.066912	0.026982	0.056249	0.955379	0.289976	-0.045181	-0.287703	0.956653						
