// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D4CC
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
04279														1.161353	-4.848797	8.436830	0.999989	0.000984	-0.004546	-0.001005	0.999988	-0.004790	0.004541	0.004794	0.999978						
04280														1.178884	-4.826143	8.448380	0.999989	0.001012	-0.004656	-0.001034	0.999988	-0.004707	0.004651	0.004712	0.999978						
04281														1.156415	-4.850951	8.457338	0.999988	0.001071	-0.004786	-0.001093	0.999989	-0.004598	0.004781	0.004603	0.999978						
04282														1.148414	-4.840880	8.428115	0.999988	0.001134	-0.004803	-0.001155	0.999989	-0.004471	0.004798	0.004476	0.999978						
04283														1.182893	-4.843769	8.434928	0.999988	0.001185	-0.004857	-0.001206	0.999990	-0.004361	0.004852	0.004367	0.999979						
04284														1.136518	-4.850449	8.423636	0.999987	0.001236	-0.004900	-0.001257	0.999991	-0.004173	0.004895	0.004179	0.999979						
04285														1.164810	-4.816527	8.451293	0.999987	0.001279	-0.004855	-0.001299	0.999991	-0.004075	0.004850	0.004081	0.999980						
04286														1.155413	-4.825798	8.436115	0.999987	0.001306	-0.004862	-0.001325	0.999991	-0.004025	0.004856	0.004031	0.999980						
04287														1.161417	-4.833837	8.445402	0.999987	0.001349	-0.004852	-0.001368	0.999991	-0.004052	0.004847	0.004059	0.999980						
04288														1.151522	-4.859819	8.435137	0.999987	0.001385	-0.004850	-0.001404	0.999991	-0.004023	0.004844	0.004030	0.999980						
04289														1.152300	-4.842489	8.430552	0.999987	0.001430	-0.004854	-0.001449	0.999991	-0.003996	0.004848	0.004003	0.999980						
04290														1.164529	-4.827058	8.438329	0.999987	0.001444	-0.004868	-0.001463	0.999991	-0.003889	0.004862	0.003896	0.999981						
04291														1.162894	-4.828553	8.448220	0.999987	0.001449	-0.004878	-0.001468	0.999991	-0.003900	0.004873	0.003907	0.999980						
04292														1.163561	-4.811669	8.443384	0.999987	0.001418	-0.004888	-0.001437	0.999991	-0.003933	0.004882	0.003940	0.999980						
04293														1.161930	-4.813916	8.452844	0.999987	0.001397	-0.004902	-0.001416	0.999991	-0.003982	0.004896	0.003989	0.999980						
04294														1.167344	-4.820953	8.430910	0.999987	0.001399	-0.004966	-0.001419	0.999991	-0.004091	0.004960	0.004098	0.999979						
04295														1.178339	-4.839019	8.448491	0.999986	0.001419	-0.005021	-0.001440	0.999990	-0.004161	0.005015	0.004168	0.999979						
04296														1.130415	-4.832587	8.409193	0.999986	0.001418	-0.005024	-0.001439	0.999990	-0.004203	0.005018	0.004210	0.999979						
04297														1.150095	-4.841923	8.452236	0.999986	0.001382	-0.005012	-0.001403	0.999990	-0.004189	0.005006	0.004196	0.999979						
04298														1.150935	-4.824587	8.447631	0.999987	0.001345	-0.005006	-0.001365	0.999990	-0.004141	0.005000	0.004148	0.999979						
04299														1.172012	-4.845187	8.456048	0.999987	0.001365	-0.004999	-0.001386	0.999990	-0.004192	0.004994	0.004199	0.999979						
04300														1.149534	-4.840163	8.431977	0.999987	0.001381	-0.004968	-0.001402	0.999990	-0.004231	0.004963	0.004238	0.999979						
04301														1.173221	-4.843736	8.456712	0.999987	0.001366	-0.004954	-0.001387	0.999990	-0.004241	0.004948	0.004248	0.999979						
04302														1.155060	-4.818117	8.440242	0.999987	0.001374	-0.004942	-0.001394	0.999990	-0.004203	0.004936	0.004210	0.999979						
04303														1.158852	-4.843119	8.433206	0.999987	0.001368	-0.004909	-0.001389	0.999990	-0.004168	0.004903	0.004174	0.999979						
04304														1.158148	-4.828502	8.437771	0.999987	0.001381	-0.004848	-0.001401	0.999991	-0.004107	0.004842	0.004114	0.999980						
04305														1.179603	-4.848695	8.446373	0.999987	0.001388	-0.004824	-0.001407	0.999991	-0.004089	0.004818	0.004096	0.999980						
04306														1.163934	-4.821907	8.451562	0.999988	0.001401	-0.004736	-0.001421	0.999991	-0.004075	0.004730	0.004082	0.999980						
04307														1.164963	-4.820847	8.452025	0.999988	0.001411	-0.004695	-0.001430	0.999991	-0.004084	0.004689	0.004091	0.999981						
04308														1.165155	-4.836258	8.457607	0.999988	0.001424	-0.004713	-0.001444	0.999990	-0.004158	0.004707	0.004165	0.999980						
04309														1.154345	-4.833543	8.445642	0.999988	0.001427	-0.004629	-0.001447	0.999990	-0.004194	0.004623	0.004201	0.999980						
04310														1.157451	-4.829611	8.436943	0.999989	0.001432	-0.004548	-0.001451	0.999990	-0.004159	0.004542	0.004166	0.999981						
04311														1.171980	-4.827321	8.440735	0.999989	0.001383	-0.004488	-0.001401	0.999991	-0.004071	0.004482	0.004077	0.999982						
04312														1.172886	-4.827415	8.472402	0.999989	0.001382	-0.004482	-0.001400	0.999991	-0.004012	0.004476	0.004018	0.999982						
04313														1.173328	-4.824509	8.442155	0.999989	0.001367	-0.004439	-0.001385	0.999991	-0.004030	0.004433	0.004036	0.999982						
04314														1.166436	-4.817585	8.442868	0.999989	0.001353	-0.004430	-0.001371	0.999991	-0.004077	0.004424	0.004083	0.999982						
04315														1.158623	-4.826869	8.448872	0.999989	0.001333	-0.004515	-0.001352	0.999991	-0.004121	0.004510	0.004127	0.999981						
04316														1.158337	-4.842568	8.454369	0.999989	0.001328	-0.004507	-0.001347	0.999990	-0.004217	0.004501	0.004223	0.999981						
04317														1.156757	-4.827532	8.427428	0.999989	0.001322	-0.004553	-0.001342	0.999990	-0.004314	0.004547	0.004320	0.999980						
04318														1.156931	-4.828495	8.458695	0.999989	0.001342	-0.004591	-0.001361	0.999990	-0.004265	0.004585	0.004271	0.999980						
04319														1.158700	-4.824553	8.450184	0.999988	0.001405	-0.004667	-0.001425	0.999990	-0.004296	0.004661	0.004303	0.999980						
04320														1.080832	-4.827590	8.453638	0.999989	0.001385	-0.004527	-0.001405	0.999989	-0.004424	0.004521	0.004430	0.999980						
04321														1.084617	-4.815307	8.456278	0.999993	0.001303	-0.003637	-0.001320	0.999988	-0.004796	0.003631	0.004800	0.999982						
04322														1.048284	-4.826673	8.441246	0.999996	0.001287	-0.002569	-0.001300	0.999985	-0.005265	0.002563	0.005268	0.999983						
04323														1.218341	-4.838710	8.436077	0.999999	0.001153	-0.001015	-0.001159	0.999982	-0.005900	0.001008	0.005902	0.999982						
04324														1.348340	-4.821678	8.410431	0.999999	0.001165	0.000017	-0.001165	0.999978	-0.006593	-0.000025	0.006593	0.999978						
04325														1.266467	-4.813386	8.423707	0.999999	0.001265	0.000497	-0.001261	0.999972	-0.007319	-0.000506	0.007319	0.999973						
04326														1.154432	-4.856413	8.446428	0.999999	0.001399	0.000993	-0.001391	0.999965	-0.008304	-0.001005	0.008303	0.999965						
04327														1.236615	-4.860795	8.416188	0.999998	0.001407	0.001613	-0.001392	0.999956	-0.009259	-0.001626	0.009257	0.999956						
04328														1.363990	-4.842478	8.423563	0.999997	0.001627	0.001773	-0.001609	0.999944	-0.010448	-0.001790	0.010445	0.999944						
04329														1.260942	-4.913388	8.387900	0.999997	0.001922	0.001509	-0.001904	0.999931	-0.011618	-0.001532	0.011615	0.999931						
04330														1.267265	-4.894549	8.394514	0.999997	0.002182	0.000896	-0.002171	0.999919	-0.012559	-0.000923	0.012557	0.999921						
04331														1.318198	-4.954131	8.396826	0.999997	0.002579	-0.000131	-0.002581	0.999907	-0.013418	0.000097	0.013419	0.999910						
04332														0.050885	-5.849181	8.151730	0.999990	0.003511	-0.002780	-0.003551	0.999889	-0.014462	0.002729	0.014472	0.999892						
04333														0.529751	-7.356967	6.985711	0.999977	0.004270	-0.005344	-0.004356	0.999861	-0.016074	0.005274	0.016097	0.999857						
04334														0.903109	-5.581302	8.067097	0.999950	0.004692	-0.008776	-0.004849	0.999826	-0.018000	0.008690	0.018042	0.999799						
04335														1.733046	-4.016684	8.819251	0.999917	0.005056	-0.011867	-0.005287	0.999795	-0.019529	0.011766	0.019590	0.999739						
04336														1.179944	-4.635995	8.482563	0.999875	0.005575	-0.014788	-0.005880	0.999770	-0.020635	0.014669	0.020720	0.999678						
04337														0.575658	-5.594743	8.038572	0.999829	0.005983	-0.017508	-0.006361	0.999747	-0.021590	0.017374	0.021698	0.999614						
04338														0.614278	-5.700215	8.046189	0.999781	0.005920	-0.020076	-0.006404	0.999689	-0.024114	0.019927	0.024238	0.999508						
04339														-0.021224	-5.437504	8.354387	0.999756	0.005437	-0.021423	-0.006058	0.999559	-0.029056	0.021255	0.029179	0.999348						
04340														0.015910	-5.211916	8.549317	0.999806	0.003893	-0.019305	-0.004612	0.999292	-0.037342	0.019146	0.037424	0.999116						
04341														0.784367	-5.651183	8.093565	0.999864	0.002234	-0.016354	-0.003023	0.998826	-0.048352	0.016227	0.048394	0.998696						
04342														1.116652	-5.621833	7.960289	0.999891	0.000749	-0.014774	-0.001632	0.998206	-0.059855	0.014703	0.059872	0.998098						
04343														1.485309	-4.989857	8.263606	0.999884	-0.001512	-0.015186	0.000442	0.997532	-0.070212	0.015255	0.070197	0.997416						
04344														1.217460	-5.383775	7.981246	0.999859	-0.003649	-0.016395	0.002343	0.996876	-0.078942	0.016632	0.078892	0.996744						
04345														1.051112	-6.013266	7.644140	0.999828	-0.004444	-0.017980	0.002863	0.996198	-0.087067	0.018298	0.087000	0.996040						
04346														1.134240	-5.622814	7.978963	0.999797	-0.003743	-0.019801	0.001838	0.995442	-0.095356	0.020067	0.095300	0.995246						
04347														1.473313	-5.083869	8.476548	0.999764	-0.002216	-0.021609	-0.000067	0.994463	-0.105087	0.021722	0.105063	0.994228						
04348														1.166357	-5.481802	8.474588	0.999698	-0.000631	-0.024586	-0.002262	0.993075	-0.117462	0.024490	0.117482	0.992773						
04349														0.926761	-5.672476	8.515264	0.999600	0.000303	-0.028288	-0.004095	0.990963	-0.134070	0.027992	0.134132	0.990568						
04350														0.972647	-5.172132	9.152951	0.999440	0.000291	-0.033447	-0.005549	0.987546	-0.157235	0.032985	0.157332	0.986995						
04351														1.443619	-5.200592	9.238595	0.999219	-0.000573	-0.039502	-0.006889	0.982046	-0.188517	0.038901	0.188642	0.981275						
04352														1.842500	-6.186146	8.577544	0.998761	-0.001261	-0.049752	-0.010183	0.973352	-0.229091	0.048715	0.229314	0.972133						
04353														0.712007	-6.942190	8.533535	0.997976	0.000460	-0.063583	-0.018368	0.959428	-0.281355	0.060874	0.281953	0.957495						
04354														1.543672	-6.315332	8.855579	0.996563	0.003213	-0.082770	-0.032003	0.936590	-0.348963	0.076401	0.350413	0.933474						
04355														0.972257	-7.471471	8.814770	0.994321	0.005121	-0.106298	-0.050382	0.902469	-0.427799	0.093740	0.430725	0.897602						
04356														0.064834	-8.521613	7.679882	0.992021	0.009782	-0.125695	-0.072808	0.858379	-0.507823	0.102926	0.512923	0.852242						
04357														2.524884	-9.619272	4.927704	0.988773	0.010693	-0.149044	-0.095443	0.812654	-0.574878	0.114974	0.582649	0.804551						
04358														2.930706	-8.817146	2.385992	0.982637	-0.004527	-0.185483	-0.114008	0.773971	-0.622873	0.146378	0.633205	0.760017						
04359														-1.013983	-8.507806	8.282952	0.977696	-0.021133	-0.208961	-0.120480	0.758518	-0.640418	0.172035	0.651309	0.739054						
04360														8.354251	-2.123468	10.538492	0.984940	-0.013581	-0.172360	-0.092920	0.799115	-0.593954	0.145802	0.601025	0.785819						
04361														4.980478	-1.082699	7.757339	0.991208	-0.018228	-0.131048	-0.052937	0.853095	-0.519064	0.121258	0.521438	0.844630						
04362														3.474219	-2.119613	6.754029	0.996554	-0.024066	-0.079383	-0.011127	0.909558	-0.415429	0.082201	0.414880	0.906155						
04363														2.608308	-3.074281	6.200266	0.998859	-0.035923	-0.031477	0.024776	0.953131	-0.301543	0.040834	0.300419	0.952933						
04364														2.306800	-6.779962	7.000347	0.998855	-0.047186	0.007867	0.047821	0.980524	-0.190491	0.001274	0.190649	0.981657						
04365														1.081264	-9.642309	6.913425	0.997364	-0.057369	0.044424	0.061186	0.994065	-0.089950	-0.039000	0.092431	0.994955						
04366														-1.620763	-12.951197	6.860165	0.993380	-0.065910	0.094081	0.066968	0.997722	-0.008126	-0.093331	0.014373	0.995531						
04367														-1.869090	-13.850872	3.881668	0.987283	-0.077084	0.139031	0.070734	0.996238	0.050056	-0.142367	-0.039585	0.989022						
04368														-2.685563	-14.614133	2.326932	0.982888	-0.081863	0.165012	0.069586	0.994454	0.078866	-0.170553	-0.066034	0.983133						
04369														3.532789	-12.868054	-1.427962	0.985494	-0.083696	0.147639	0.073262	0.994507	0.074752	-0.153085	-0.062851	0.986212						
04370														-3.836969	-9.814638	11.318896	0.992193	-0.088805	0.087558	0.084899	0.995263	0.047370	-0.091350	-0.039566	0.995033						
04371														-8.778956	-6.019369	14.131060	0.995329	-0.083569	0.048342	0.082314	0.996230	0.027399	-0.050450	-0.023292	0.998455						
04372														4.504057	-3.142270	9.544237	0.996114	-0.081062	0.034443	0.080855	0.996699	0.007376	-0.034927	-0.004563	0.999379						
04373														0.892755	-9.712882	8.517033	0.996697	-0.078841	0.019489	0.078991	0.996850	-0.007054	-0.018871	0.008570	0.999785						
04374														0.679118	-6.724281	7.881625	0.996945	-0.077063	0.012745	0.077196	0.996962	-0.010333	-0.011910	0.011285	0.999865						
04375														1.734852	-4.966141	8.635121	0.997082	-0.076009	0.007139	0.076083	0.997044	-0.010728	-0.006303	0.011240	0.999917						
04376														0.988899	-4.979547	8.688761	0.997132	-0.075648	0.002467	0.075671	0.997074	-0.010799	-0.001643	0.010955	0.999939						
04377														0.674763	-5.452073	8.371540	0.997124	-0.075784	-0.000368	0.075775	0.997063	-0.011101	0.001208	0.011042	0.999938						
04378														0.753263	-5.101249	8.451816	0.997091	-0.076206	-0.001318	0.076185	0.997018	-0.012259	0.002248	0.012123	0.999924						
04379														1.292571	-4.553776	8.751746	0.997055	-0.076677	-0.001168	0.076652	0.996954	-0.014372	0.002266	0.014241	0.999896						
04380														1.440195	-4.716890	8.521547	0.997050	-0.076759	-0.000584	0.076738	0.996912	-0.016691	0.001863	0.016597	0.999861						
04381														1.238669	-5.208050	8.318156	0.997064	-0.076564	-0.000840	0.076533	0.996879	-0.019363	0.002320	0.019242	0.999812						
04382														1.392963	-4.956211	8.385620	0.997086	-0.076275	-0.001606	0.076221	0.996841	-0.022329	0.003304	0.022141	0.999749						
04383														1.517966	-4.723187	8.464831	0.997130	-0.075629	-0.003337	0.075520	0.996818	-0.025495	0.005255	0.025170	0.999669						
04384														1.366969	-4.997512	8.355121	0.997182	-0.074766	-0.006179	0.074562	0.996809	-0.028490	0.008290	0.027949	0.999575						
04385														0.967056	-5.144603	8.383886	0.997226	-0.073849	-0.009285	0.073522	0.996790	-0.031676	0.011594	0.030906	0.999455						
04386														0.321073	-5.389499	8.313522	0.997270	-0.073024	-0.010971	0.072593	0.996727	-0.035579	0.013533	0.034685	0.999307						
04387														0.944830	-5.158025	8.283790	0.997280	-0.072962	-0.010449	0.072506	0.996610	-0.038881	0.013250	0.038018	0.999189						
04388														1.352321	-5.094655	8.107716	0.997315	-0.072525	-0.010154	0.072051	0.996554	-0.041102	0.013100	0.040260	0.999103						
04389														1.021248	-5.387877	8.086342	0.997370	-0.071742	-0.010333	0.071242	0.996551	-0.042560	0.013350	0.041712	0.999040						
04390														1.013226	-5.259821	8.130445	0.997431	-0.070890	-0.010246	0.070380	0.996563	-0.043702	0.013309	0.042868	0.998992						
04391														0.787623	-5.528075	8.016010	0.997505	-0.069898	-0.009903	0.069394	0.996601	-0.044397	0.012972	0.043599	0.998965						
04392														0.598949	-6.572973	7.253807	0.997579	-0.068839	-0.009821	0.068346	0.996695	-0.043915	0.012812	0.043137	0.998987						
04393														0.525044	-6.391729	7.567549	0.997647	-0.067663	-0.011026	0.067136	0.996831	-0.042679	0.013878	0.041839	0.999028						
04394														0.488323	-5.952331	7.540691	0.997701	-0.067008	-0.010091	0.066562	0.997000	-0.039504	0.012708	0.038741	0.999168						
04395														2.094924	-4.455223	8.750217	0.997726	-0.066137	-0.013017	0.065588	0.997091	-0.038818	0.015546	0.037876	0.999162						
04396														2.133254	-3.802286	9.512800	0.997701	-0.064990	-0.019223	0.064100	0.996984	-0.043752	0.022008	0.042420	0.998857						
04397														2.312383	-4.061999	9.994613	0.997626	-0.062548	-0.028801	0.060795	0.996453	-0.058189	0.032338	0.056300	0.997890						
04398														1.858451	-4.937931	10.160995	0.997604	-0.056781	-0.039516	0.053140	0.994723	-0.087764	0.044291	0.085454	0.995357						
04399														1.437304	-4.526725	11.626506	0.997420	-0.048448	-0.052980	0.040803	0.989742	-0.136914	0.059069	0.134399	0.989165						
04400														1.117433	-3.565404	12.244750	0.996597	-0.043798	-0.069824	0.028564	0.978162	-0.205870	0.077316	0.203175	0.976085						
04401														2.619484	-5.863455	11.167036	0.994774	-0.041448	-0.093310	0.012795	0.957298	-0.288818	0.101296	0.286115	0.952826						
04402														3.773868	-8.155857	9.498232	0.992109	-0.036683	-0.119892	-0.010775	0.927759	-0.373024	0.124914	0.371373	0.920043						
04403														4.081257	-6.824800	12.106019	0.983935	-0.062540	-0.167216	-0.016430	0.900940	-0.433633	0.177771	0.429414	0.885438						
04404														1.404262	-0.985264	12.190004	0.982390	-0.065379	-0.175029	-0.020157	0.894229	-0.447156	0.185751	0.442810	0.877164						
04405														3.074218	0.108524	9.914331	0.980875	-0.066753	-0.182836	-0.021830	0.895695	-0.444132	0.193412	0.439629	0.877108						
04406														2.501859	1.139659	8.459435	0.981680	-0.059893	-0.180878	-0.023170	0.904742	-0.425329	0.189122	0.421728	0.886780						
04407														1.952626	-0.297523	8.479328	0.983692	-0.050588	-0.172598	-0.022251	0.918031	-0.395885	0.178478	0.393269	0.901934						
04408														1.969190	-2.096701	8.559735	0.986454	-0.041230	-0.158770	-0.018104	0.934621	-0.355184	0.163034	0.353247	0.921215						
04409														1.476511	-3.947787	8.801018	0.989571	-0.036288	-0.139398	-0.008328	0.951717	-0.306865	0.143803	0.304825	0.941489						
04410														1.294492	-5.416061	9.232137	0.992992	-0.036002	-0.112569	0.006566	0.967807	-0.251608	0.118003	0.249106	0.961260						
04411														1.339612	-6.453294	9.189776	0.995837	-0.037162	-0.083238	0.020692	0.981445	-0.190623	0.088777	0.188107	0.978128						
