// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D4A6
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
04265														-3.263189	-9.754006	-0.189262	0.974901	-0.203821	0.089587	0.203946	0.978951	0.007849	-0.089301	0.010619	0.995948						
04266														-1.791038	-9.902189	-0.670134	0.975005	-0.203974	0.088091	0.203394	0.978973	0.015598	-0.089420	0.002710	0.995990						
04267														-2.720079	-9.612587	-0.140347	0.972516	-0.215893	0.087194	0.214817	0.976414	0.021644	-0.089810	-0.002318	0.995956						
04268														-3.650581	-9.053924	0.468020	0.971531	-0.220655	0.086252	0.218958	0.975310	0.028780	-0.090473	-0.009075	0.995858						
04269														-2.265013	-8.821746	0.323486	0.972515	-0.216812	0.084895	0.214541	0.976083	0.035121	-0.090479	-0.015942	0.995771						
04270														-2.101831	-8.986446	-0.163732	0.971841	-0.220337	0.083523	0.218079	0.975290	0.035366	-0.089252	-0.016156	0.995878						
04271														-2.508596	-9.346087	-0.443967	0.970596	-0.225920	0.083083	0.223910	0.974055	0.032894	-0.088359	-0.013324	0.996000						
04272														-3.272198	-9.502089	-0.331148	0.969530	-0.230422	0.083175	0.228666	0.973037	0.030192	-0.087889	-0.010253	0.996077						
04273														-2.768453	-9.440142	-0.364203	0.970066	-0.227863	0.083966	0.226174	0.973648	0.029236	-0.088415	-0.009370	0.996040						
04274														-2.330681	-9.345050	-0.274146	0.969505	-0.229733	0.085344	0.228384	0.973240	0.025388	-0.088892	-0.005123	0.996028						
04275														-3.634835	-9.407203	0.061215	0.969244	-0.230477	0.086291	0.229477	0.973077	0.021467	-0.088916	-0.001005	0.996039						
04276														-3.609979	-9.274488	0.318485	0.971759	-0.219839	0.085759	0.218831	0.975535	0.021099	-0.088299	-0.001737	0.996093						
04277														-1.973050	-9.352064	-0.334646	0.972993	-0.214372	0.085615	0.213550	0.976752	0.018752	-0.087644	0.000038	0.996152						
04278														-2.603512	-9.369833	-0.506390	0.971373	-0.221369	0.086196	0.221066	0.975170	0.013167	-0.086970	0.006265	0.996191						
04279														-3.896444	-9.550161	-0.036006	0.969831	-0.227833	0.086722	0.227981	0.973630	0.008317	-0.086330	0.011705	0.996198						
04280														-3.218010	-9.495336	0.076222	0.971400	-0.221128	0.086515	0.221289	0.975177	0.007848	-0.086103	0.011522	0.996220						
04281														-2.073866	-9.237240	-0.000429	0.971513	-0.220769	0.086162	0.221146	0.975227	0.005265	-0.085190	0.013939	0.996267						
04282														-3.379647	-9.412942	0.028142	0.971405	-0.221610	0.085214	0.222136	0.975010	0.003378	-0.083833	0.015648	0.996357						
04283														-3.036265	-9.573704	-0.213316	0.972131	-0.218758	0.084304	0.219204	0.975671	0.004046	-0.083138	0.014546	0.996432						
04284														-2.889754	-9.395161	-0.119571	0.973099	-0.214756	0.083410	0.215026	0.976591	0.005840	-0.082711	0.012253	0.996498						
04285														-2.465067	-9.373431	-0.035639	0.973142	-0.214710	0.083034	0.214873	0.976616	0.007076	-0.082612	0.010955	0.996522						
04286														-2.737955	-9.428327	0.050958	0.972497	-0.217711	0.082778	0.217846	0.975954	0.007500	-0.082421	0.010739	0.996540						
04287														-3.307796	-9.319076	0.186135	0.972540	-0.217628	0.082484	0.217668	0.975985	0.008609	-0.082377	0.009582	0.996555						
04288														-2.620630	-9.186413	-0.099010	0.973183	-0.214712	0.082546	0.214674	0.976640	0.009448	-0.082646	0.008526	0.996542						
04289														-2.693536	-9.290757	-0.076281	0.972780	-0.216352	0.083011	0.216428	0.976264	0.008194	-0.082813	0.009995	0.996515						
04290														-2.924670	-9.266272	-0.104825	0.971977	-0.219691	0.083649	0.219937	0.975493	0.006366	-0.082998	0.012210	0.996475						
04291														-3.010935	-9.313374	-0.199675	0.970845	-0.224304	0.084541	0.224800	0.974398	0.003735	-0.083214	0.015378	0.996413						
04292														-3.039183	-9.431760	-0.257147	0.969900	-0.228064	0.085324	0.228794	0.973474	0.001253	-0.083346	0.018306	0.996352						
04293														-3.183014	-9.411916	-0.133820	0.969774	-0.228593	0.085341	0.229481	0.973313	-0.000613	-0.082924	0.020179	0.996352						
04294														-2.955627	-9.350937	-0.269673	0.969618	-0.229274	0.085290	0.230318	0.973112	-0.002480	-0.082428	0.022048	0.996353						
04295														-2.652568	-9.391767	-0.408311	0.968806	-0.232676	0.085308	0.233951	0.972235	-0.005124	-0.081748	0.024922	0.996341						
04296														-3.227145	-9.441203	-0.426625	0.967552	-0.237884	0.085175	0.239432	0.970878	-0.008297	-0.080721	0.028421	0.996331						
04297														-3.096493	-9.380186	-0.453662	0.967310	-0.238913	0.085044	0.240580	0.970580	-0.009770	-0.080208	0.029910	0.996329						
04298														-2.915565	-9.234190	-0.179875	0.967138	-0.239707	0.084758	0.241482	0.970341	-0.011198	-0.079560	0.031297	0.996339						
04299														-2.886454	-9.315346	-0.102562	0.966989	-0.240530	0.084132	0.242433	0.970080	-0.013038	-0.078479	0.033004	0.996369						
04300														-2.781749	-9.353920	-0.205093	0.966434	-0.242895	0.083713	0.244928	0.969429	-0.014783	-0.077563	0.034790	0.996380						
04301														-2.914678	-9.452977	-0.438423	0.966109	-0.244221	0.083598	0.246362	0.969043	-0.016172	-0.077061	0.036219	0.996368						
04302														-2.810190	-9.504267	-0.409240	0.965838	-0.245119	0.084107	0.247319	0.968791	-0.016655	-0.077400	0.036888	0.996318						
04303														-2.667112	-9.423551	-0.412546	0.965133	-0.247514	0.085177	0.249815	0.968139	-0.017332	-0.078173	0.038006	0.996215						
04304														-2.924096	-9.425947	-0.329822	0.964076	-0.251236	0.086246	0.253670	0.967117	-0.018346	-0.078801	0.039565	0.996105						
04305														-2.984133	-9.365296	-0.419436	0.963173	-0.254410	0.087030	0.256941	0.966240	-0.019044	-0.079247	0.040704	0.996024						
04306														-3.017495	-9.436901	-0.524434	0.962108	-0.258232	0.087541	0.260839	0.965184	-0.019579	-0.079437	0.041671	0.995968						
04307														-3.349471	-9.302852	-0.566407	0.961638	-0.260139	0.087064	0.262662	0.964707	-0.018704	-0.079125	0.040854	0.996027						
04308														-3.046622	-9.295358	-0.343210	0.962418	-0.257445	0.086446	0.259804	0.965511	-0.017055	-0.079074	0.038873	0.996111						
04309														-2.612009	-9.262026	-0.305658	0.962101	-0.258577	0.086595	0.260991	0.965180	-0.017622	-0.079023	0.039554	0.996088						
04310														-2.954890	-9.292734	-0.208008	0.961430	-0.261067	0.086577	0.263656	0.964414	-0.019755	-0.078338	0.041819	0.996049						
04311														-3.022593	-9.419382	-0.408440	0.961355	-0.261419	0.086346	0.264148	0.964239	-0.021651	-0.077598	0.043622	0.996030						
04312														-2.812093	-9.388461	-0.601750	0.961030	-0.262667	0.086180	0.265511	0.963829	-0.023186	-0.076972	0.045164	0.996010						
04313														-2.974211	-9.324616	-0.550716	0.960679	-0.263991	0.086054	0.266951	0.963393	-0.024725	-0.076377	0.046725	0.995984						
04314														-2.927659	-9.438597	-0.383175	0.960516	-0.264632	0.085905	0.267670	0.963165	-0.025807	-0.075911	0.047783	0.995969						
04315														-2.846724	-9.377508	-0.395475	0.960685	-0.264189	0.085373	0.267258	0.963258	-0.026576	-0.075216	0.048348	0.995995						
04316														-2.833005	-9.463153	-0.442819	0.960780	-0.263988	0.084925	0.267101	0.963277	-0.027463	-0.074557	0.049070	0.996009						
04317														-2.791981	-9.425157	-0.529809	0.960497	-0.265141	0.084537	0.268287	0.962929	-0.028113	-0.073949	0.049683	0.996024						
04318														-2.991495	-9.339308	-0.411484	0.960079	-0.266741	0.084244	0.269918	0.962456	-0.028681	-0.073430	0.050275	0.996032						
04319														-3.052887	-9.413413	-0.249490	0.960635	-0.264817	0.083973	0.267936	0.963026	-0.028134	-0.073418	0.049526	0.996071						
04320														-2.313406	-9.402239	-0.429203	0.960414	-0.265615	0.083985	0.268730	0.962807	-0.028045	-0.073412	0.049504	0.996072						
04321														-2.939604	-9.368204	-0.439713	0.959314	-0.269521	0.084119	0.272693	0.961676	-0.028609	-0.073184	0.050383	0.996045						
04322														-2.865269	-9.403746	-0.423776	0.958752	-0.271412	0.084439	0.274540	0.961176	-0.027723	-0.073637	0.049761	0.996043						
04323														-2.971778	-9.517997	-0.231296	0.958977	-0.270714	0.084125	0.273645	0.961498	-0.025293	-0.074039	0.047276	0.996134						
04324														-2.374008	-9.412233	-0.491185	0.958894	-0.271041	0.084021	0.273766	0.961531	-0.022589	-0.074666	0.044663	0.996208						
04325														-2.580580	-9.484839	-0.434436	0.957493	-0.275851	0.084338	0.278398	0.960260	-0.019864	-0.075507	0.042499	0.996239						
04326														-2.710000	-9.697769	-0.608069	0.955893	-0.281175	0.084906	0.283405	0.958880	-0.015209	-0.077139	0.038601	0.996273						
04327														-2.305906	-9.606167	-0.685645	0.953880	-0.287640	0.085882	0.289475	0.957139	-0.009462	-0.079479	0.033887	0.996260						
04328														-2.129236	-9.570385	-0.667523	0.950758	-0.297303	0.087575	0.298760	0.954321	-0.003723	-0.082468	0.029704	0.996151						
04329														-1.994341	-9.509579	-0.844207	0.946270	-0.310601	0.089999	0.311800	0.950147	0.000771	-0.085751	0.027332	0.995942						
04330														-3.225207	-9.539455	-0.698631	0.942846	-0.320487	0.091269	0.321419	0.946926	0.004696	-0.087930	0.024908	0.995815						
04331														-2.593068	-9.345465	-0.763203	0.943999	-0.316755	0.092369	0.317200	0.948304	0.010212	-0.090829	0.019660	0.995672						
04332														-1.618551	-9.308862	-0.765026	0.944577	-0.314688	0.093519	0.314963	0.949026	0.012189	-0.092587	0.017942	0.995543						
04333														-2.381100	-9.376523	-0.718527	0.943124	-0.318739	0.094458	0.319269	0.947613	0.009854	-0.092651	0.020864	0.995480						
04334														-3.491016	-9.240705	-0.522618	0.944570	-0.314310	0.094851	0.315073	0.949040	0.007216	-0.092286	0.023069	0.995465						
04335														-2.395861	-9.025745	-0.326334	0.947467	-0.305106	0.095999	0.306185	0.951965	0.003642	-0.092499	0.025943	0.995375						
04336														-2.771161	-9.147250	0.032258	0.948967	-0.300150	0.096809	0.301864	0.953346	-0.003225	-0.091325	0.032284	0.995298						
04337														-3.616962	-9.492434	-0.114550	0.952385	-0.289328	0.096184	0.291523	0.956519	-0.009291	-0.089314	0.036889	0.995320						
04338														-3.038653	-10.259298	-0.552081	0.955392	-0.279678	0.094900	0.282139	0.959281	-0.013321	-0.087310	0.039502	0.995398						
04339														-3.496779	-10.182704	-0.532315	0.956005	-0.277746	0.094400	0.280570	0.959668	-0.017817	-0.085644	0.043519	0.995375						
04340														-3.214567	-9.794187	-0.485535	0.955178	-0.280426	0.094847	0.283638	0.958679	-0.021999	-0.084759	0.047915	0.995249						
04341														-2.777344	-9.170789	-0.518806	0.952498	-0.289263	0.095258	0.292873	0.955795	-0.026086	-0.083501	0.052746	0.995111						
04342														-2.647496	-8.986997	-0.399165	0.950921	-0.294845	0.093890	0.298631	0.953931	-0.028900	-0.081043	0.055520	0.995163						
04343														-2.170680	-9.155534	-0.687222	0.950322	-0.297592	0.091256	0.301374	0.953014	-0.030611	-0.077858	0.056593	0.995357						
04344														-2.053722	-9.189910	-1.264181	0.949430	-0.301078	0.089074	0.304858	0.951857	-0.032088	-0.075125	0.057620	0.995508						
04345														-2.196009	-9.184455	-1.522061	0.948073	-0.305427	0.088725	0.309303	0.950373	-0.033498	-0.074090	0.059202	0.995493						
04346														-2.154181	-9.490596	-1.731218	0.947582	-0.306638	0.089780	0.310712	0.949850	-0.035252	-0.074468	0.061300	0.995338						
04347														-1.356181	-9.578822	-2.152437	0.946292	-0.309677	0.092907	0.314396	0.948405	-0.041020	-0.075410	0.068027	0.994829						
04348														-2.089385	-9.660632	-2.413374	0.944453	-0.314095	0.096714	0.319873	0.946079	-0.051137	-0.075437	0.079232	0.993998						
04349														-2.784729	-9.583070	-2.467752	0.946493	-0.306917	0.099767	0.313758	0.947487	-0.061838	-0.075549	0.089832	0.993087						
04350														-2.193757	-9.772637	-3.011999	0.951232	-0.291194	0.101800	0.299212	0.951242	-0.074900	-0.075026	0.101707	0.991981						
04351														-1.560079	-9.769260	-3.244536	0.954065	-0.280837	0.104359	0.290558	0.952255	-0.093738	-0.073051	0.119754	0.990112						
04352														-2.076559	-9.582014	-2.992178	0.955171	-0.275455	0.108500	0.287543	0.950407	-0.118515	-0.070473	0.144401	0.987007						
04353														-2.681712	-9.350195	-2.671196	0.956376	-0.269155	0.113576	0.284106	0.947450	-0.147047	-0.068029	0.172900	0.982587						
04354														-2.642935	-9.128854	-2.533210	0.960075	-0.254212	0.116762	0.271933	0.946031	-0.176291	-0.065645	0.201004	0.977388						
04355														-1.844358	-8.930319	-2.753279	0.963096	-0.240785	0.120287	0.261589	0.942583	-0.207628	-0.063387	0.231431	0.970784						
04356														-2.521141	-8.556804	-2.558210	0.964101	-0.233916	0.125672	0.258420	0.935366	-0.241474	-0.061065	0.265281	0.962235						
04357														-3.552991	-8.648478	-2.268501	0.964729	-0.228386	0.130910	0.256670	0.926527	-0.275079	-0.058468	0.298978	0.952467						
04358														-3.942420	-9.241753	-1.587539	0.966591	-0.218452	0.134092	0.250080	0.918472	-0.306382	-0.056230	0.329680	0.942417						
04359														-3.835470	-9.750077	-1.084661	0.968404	-0.208820	0.136335	0.243531	0.909602	-0.336626	-0.053716	0.359192	0.931716						
04360														-4.198263	-10.080916	-0.815527	0.968899	-0.204774	0.138932	0.242372	0.898524	-0.365937	-0.049899	0.388229	0.920211						
04361														-4.954402	-10.483345	-0.720093	0.968771	-0.203695	0.141389	0.243688	0.887494	-0.391116	-0.045814	0.413356	0.909416						
04362														-5.539396	-9.959879	-0.647144	0.969706	-0.200319	0.139794	0.240797	0.880112	-0.409169	-0.041070	0.430436	0.901686						
04363														-5.228632	-8.872624	-0.765509	0.972066	-0.193025	0.133529	0.231893	0.877705	-0.419357	-0.036253	0.438606	0.897948						
04364														-4.165182	-8.070171	-0.737699	0.973442	-0.189967	0.127760	0.226729	0.877227	-0.423163	-0.031688	0.440892	0.897001						
04365														-3.982056	-7.890286	-0.657653	0.972653	-0.196246	0.124228	0.230755	0.877318	-0.420792	-0.026409	0.437951	0.898611						
04366														-4.395119	-8.131368	-0.987412	0.971621	-0.204126	0.119519	0.235537	0.881445	-0.409362	-0.021788	0.425896	0.904510						
04367														-3.912134	-8.546150	-1.384276	0.970679	-0.211143	0.114896	0.239520	0.889970	-0.388052	-0.020320	0.404193	0.914448						
04368														-3.147564	-9.198101	-2.003144	0.967021	-0.225923	0.117597	0.253442	0.899315	-0.356371	-0.025245	0.374422	0.926915						
04369														-4.141905	-8.758012	-1.444681	0.960912	-0.246981	0.125091	0.274493	0.908792	-0.314245	-0.036069	0.336298	0.941065						
04370														-4.090111	-8.419791	-0.500785	0.955591	-0.264068	0.130817	0.290317	0.919789	-0.264014	-0.050607	0.290268	0.955606						
04371														-2.854896	-8.342587	0.143031	0.947679	-0.288226	0.137226	0.312330	0.926031	-0.211935	-0.065990	0.243706	0.967602						
04372														-2.476422	-9.297369	1.331897	0.932906	-0.329589	0.145113	0.351096	0.922062	-0.162892	-0.080116	0.202912	0.975914						
04373														-2.928655	-9.922312	1.887331	0.911628	-0.381610	0.152670	0.399990	0.909159	-0.115922	-0.094564	0.166744	0.981455						
04374														-3.131359	-9.810947	1.912687	0.887036	-0.433958	0.157629	0.448368	0.891114	-0.069863	-0.110147	0.132647	0.985024						
04375														-2.829195	-10.290123	2.161000	0.860089	-0.484474	0.159786	0.493862	0.869242	-0.022783	-0.127855	0.098507	0.986889						
04376														-2.160436	-10.853514	2.580745	0.829962	-0.535634	0.155752	0.539650	0.841678	0.018890	-0.141211	0.068374	0.987616						
04377														-1.268701	-12.629060	2.240635	0.792823	-0.592091	0.144428	0.591201	0.804734	0.053715	-0.148030	0.042800	0.988056						
04378														-1.933235	-12.910722	1.168730	0.746057	-0.654120	0.124604	0.647838	0.756286	0.091317	-0.153968	0.012595	0.987996						
04379														-3.713076	-12.124589	1.038080	0.705347	-0.702375	0.095686	0.689253	0.711088	0.138867	-0.165578	-0.031998	0.985678						
04380														-3.735502	-11.733419	1.620322	0.680815	-0.729956	0.060449	0.709171	0.677567	0.194883	-0.183214	-0.089811	0.978962						
04381														-2.268970	-12.244508	2.058026	0.659962	-0.751049	0.019402	0.723366	0.642189	0.253642	-0.202957	-0.153359	0.967104						
04382														-2.481331	-12.983384	2.622193	0.635543	-0.771447	-0.030890	0.739278	0.596531	0.312442	-0.222606	-0.221406	0.949435						
04383														-3.775536	-13.258514	2.663556	0.620871	-0.779119	-0.086559	0.745325	0.552483	0.373167	-0.242919	-0.296203	0.923718						
04384														-3.582149	-12.452821	2.201768	0.619058	-0.772212	-0.143023	0.739521	0.511890	0.437125	-0.264341	-0.376374	0.887956						
04385														-2.674302	-11.609026	2.568538	0.625341	-0.755142	-0.196747	0.725883	0.470357	0.501855	-0.286430	-0.456646	0.842278						
04386														-2.569083	-10.219923	3.504995	0.626345	-0.738381	-0.249970	0.716114	0.418296	0.558757	-0.308014	-0.528982	0.790762						
04387														-3.401816	-8.402123	4.600330	0.629288	-0.716129	-0.301922	0.704546	0.361692	0.610568	-0.328042	-0.596941	0.732154						
04388														-3.450233	-6.403954	4.587183	0.639549	-0.686109	-0.346745	0.687699	0.309028	0.656941	-0.343579	-0.658602	0.669475						
04389														-1.796013	-4.852752	4.404498	0.649999	-0.654035	-0.386962	0.672489	0.257897	0.693720	-0.353921	-0.711145	0.607464						
04390														-0.835654	-3.520333	4.652225	0.648764	-0.626947	-0.431328	0.671998	0.206005	0.711323	-0.357106	-0.751332	0.554955						
04391														-2.423472	-3.314420	5.087364	0.639145	-0.603439	-0.476818	0.682254	0.158693	0.713685	-0.354997	-0.781459	0.513127						
04392														-4.371887	-3.067582	5.487294	0.636409	-0.578541	-0.510171	0.686334	0.122862	0.716834	-0.352037	-0.806347	0.475262						
04393														-3.695160	-2.908441	4.792753	0.645911	-0.555618	-0.523535	0.678655	0.103848	0.727078	-0.349610	-0.824927	0.444149						
04394														-1.919759	-2.984635	4.475090	0.654505	-0.538845	-0.530349	0.672583	0.094566	0.733955	-0.345335	-0.837080	0.424312						
04395														-2.321768	-2.947341	4.607137	0.655824	-0.529835	-0.537745	0.676532	0.096433	0.730072	-0.334961	-0.842601	0.421693						
04396														-3.891400	-3.607402	4.553180	0.655753	-0.527086	-0.540526	0.683579	0.110605	0.721447	-0.320480	-0.842583	0.432835						
04397														-5.156235	-4.373656	5.589545	0.656880	-0.530000	-0.536291	0.689204	0.133600	0.712144	-0.305788	-0.837407	0.453037						
04398														-5.918873	-5.286389	7.021037	0.660480	-0.541072	-0.520584	0.692708	0.171598	0.700507	-0.289693	-0.823283	0.488142						
04399														-6.038622	-6.103008	6.105289	0.667603	-0.559668	-0.490997	0.692515	0.224652	0.685532	-0.273367	-0.797686	0.537557						
04400														-5.399263	-6.333846	4.035114	0.673926	-0.583205	-0.453537	0.691972	0.283198	0.664058	-0.258841	-0.761361	0.594417						
04401														-4.903412	-6.278354	2.730634	0.674234	-0.612094	-0.413218	0.695946	0.339377	0.632837	-0.247118	-0.714258	0.654804						
04402														-4.853005	-7.089944	2.828387	0.665241	-0.646416	-0.373633	0.708566	0.388848	0.588838	-0.235348	-0.656463	0.716706						
04403														-4.810622	-8.171896	3.085828	0.653777	-0.680487	-0.330928	0.723848	0.434981	0.535571	-0.220501	-0.589685	0.776949						
04404														-4.991134	-9.795353	3.110207	0.647164	-0.707769	-0.283272	0.735066	0.480802	0.478025	-0.202133	-0.517583	0.831414						
04405														-5.307016	-10.669431	3.608200	0.649339	-0.725154	-0.229151	0.738106	0.528347	0.419582	-0.183190	-0.441589	0.878317						
04406														-5.229086	-10.507090	3.530413	0.659413	-0.732407	-0.169572	0.733725	0.577854	0.357395	-0.163771	-0.360090	0.918430						
04407														-5.142256	-10.777272	2.629440	0.675767	-0.729227	-0.107551	0.723033	0.627379	0.289170	-0.143396	-0.273175	0.951217						
