// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D4CD
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
04259														1.115886	-9.815443	-0.460890	0.999574	0.028818	0.004652	-0.028626	0.998901	-0.037099	-0.005716	0.036950	0.999301						
04260														1.005730	-9.678817	-0.304941	0.999543	0.029831	0.004985	-0.029626	0.998869	-0.037178	-0.006088	0.037013	0.999296						
04261														1.030025	-9.607112	-0.179039	0.999514	0.030741	0.005107	-0.030526	0.998816	-0.037870	-0.006265	0.037695	0.999270						
04262														0.922504	-9.755750	-0.374138	0.999459	0.032551	0.004799	-0.032346	0.998753	-0.038021	-0.006031	0.037845	0.999265						
04263														1.067490	-9.675421	-0.438990	0.999439	0.033265	0.003963	-0.033094	0.998749	-0.037481	-0.005205	0.037329	0.999289						
04264														1.131140	-9.647615	-0.367502	0.999432	0.033560	0.002915	-0.033426	0.998726	-0.037814	-0.004180	0.037696	0.999281						
04265														0.956844	-9.771536	-0.276207	0.999406	0.034380	0.002201	-0.034269	0.998669	-0.038543	-0.003523	0.038445	0.999255						
04266														0.955133	-9.852040	-0.326244	0.999394	0.034773	0.001702	-0.034677	0.998604	-0.039836	-0.003085	0.039753	0.999205						
04267														1.025241	-9.820739	-0.357894	0.999351	0.035999	0.001196	-0.035921	0.998531	-0.040575	-0.002655	0.040506	0.999176						
04268														1.061867	-9.710590	-0.496237	0.999348	0.036107	0.000739	-0.036046	0.998493	-0.041376	-0.002231	0.041323	0.999143						
04269														1.138732	-9.705587	-0.608424	0.999467	0.032621	0.001302	-0.032533	0.998506	-0.043911	-0.002732	0.043845	0.999035						
04270														1.186798	-9.861752	-0.428084	0.999571	0.029209	0.002016	-0.029086	0.998532	-0.045703	-0.003348	0.045625	0.998953						
04271														1.012102	-9.824016	-0.467524	0.999652	0.026209	0.002954	-0.026042	0.998564	-0.046816	-0.004177	0.046722	0.998899						
04272														1.101787	-9.648238	-0.395781	0.999714	0.023640	0.003526	-0.023445	0.998577	-0.047897	-0.004654	0.047801	0.998846						
04273														1.179931	-9.615889	-0.559140	0.999774	0.020848	0.004064	-0.020624	0.998588	-0.048953	-0.005079	0.048858	0.998793						
04274														1.074855	-9.741367	-0.371549	0.999841	0.017150	0.004846	-0.016887	0.998609	-0.049948	-0.005696	0.049858	0.998740						
04275														0.796628	-9.700725	-0.150691	0.999882	0.014425	0.005197	-0.014142	0.998600	-0.050964	-0.005924	0.050884	0.998687						
04276														0.926254	-9.602525	-0.345116	0.999899	0.013236	0.005126	-0.012947	0.998523	-0.052759	-0.005816	0.052687	0.998594						
04277														1.087220	-9.689829	-0.451603	0.999910	0.012157	0.005627	-0.011831	0.998437	-0.054618	-0.006282	0.054546	0.998491						
04278														1.141724	-9.617388	-0.293518	0.999917	0.011191	0.006434	-0.010810	0.998344	-0.056510	-0.007056	0.056436	0.998381						
04279														1.051836	-9.901052	-0.371839	0.999899	0.012256	0.007178	-0.011813	0.998200	-0.058797	-0.007886	0.058707	0.998244						
04280														1.078576	-10.029327	-0.467571	0.999878	0.013587	0.007643	-0.013109	0.998145	-0.059455	-0.008437	0.059348	0.998202						
04281														1.208210	-9.788261	-0.786489	0.999873	0.013503	0.008451	-0.012980	0.998169	-0.059076	-0.009233	0.058959	0.998218						
04282														1.235515	-9.835996	-0.468421	0.999843	0.015045	0.009378	-0.014463	0.998136	-0.059293	-0.010252	0.059148	0.998197						
04283														1.004433	-9.838729	-0.187180	0.999765	0.019225	0.010009	-0.018594	0.998040	-0.059749	-0.011138	0.059549	0.998163						
04284														0.977510	-9.725441	-0.446382	0.999644	0.024579	0.010370	-0.023917	0.997925	-0.059777	-0.011818	0.059508	0.998158						
04285														1.336692	-9.695961	-0.833909	0.999586	0.026864	0.010296	-0.026206	0.997886	-0.059476	-0.011872	0.059182	0.998177						
04286														1.180099	-9.581869	-0.649563	0.999559	0.027728	0.010667	-0.027053	0.997895	-0.058943	-0.012279	0.058628	0.998204						
04287														0.936920	-9.583083	-0.562323	0.999416	0.032524	0.010484	-0.031850	0.997746	-0.059056	-0.012381	0.058688	0.998200						
04288														1.212029	-9.674021	-0.481469	0.999342	0.034767	0.010361	-0.034099	0.997682	-0.058890	-0.012385	0.058497	0.998211						
04289														1.089480	-9.783566	-0.649115	0.999320	0.035371	0.010427	-0.034712	0.997727	-0.057761	-0.012447	0.057359	0.998276						
04290														0.986764	-9.671582	-0.484198	0.999248	0.037322	0.010532	-0.036671	0.997735	-0.056396	-0.012613	0.055968	0.998353						
04291														1.129679	-9.707365	-0.463776	0.999156	0.039672	0.010615	-0.039021	0.997682	-0.055742	-0.012802	0.055281	0.998389						
04292														1.185874	-9.688578	-0.613142	0.999120	0.040480	0.011024	-0.039818	0.997703	-0.054805	-0.013217	0.054317	0.998436						
04293														1.052435	-9.690941	-0.499733	0.999059	0.041880	0.011309	-0.041207	0.997674	-0.054296	-0.013556	0.053779	0.998461						
04294														1.205328	-9.725911	-0.587815	0.998953	0.044168	0.011922	-0.043455	0.997565	-0.054546	-0.014303	0.053971	0.998440						
04295														1.256287	-9.605203	-0.554438	0.998882	0.045501	0.012817	-0.044730	0.997476	-0.055138	-0.015293	0.054503	0.998397						
04296														0.951251	-9.521261	-0.537492	0.998821	0.046681	0.013333	-0.045877	0.997414	-0.055331	-0.015882	0.054654	0.998379						
04297														0.949977	-9.670059	-0.494794	0.998750	0.048148	0.013420	-0.047333	0.997333	-0.055564	-0.016060	0.054860	0.998365						
04298														1.167795	-9.818773	-0.488253	0.998682	0.049640	0.013062	-0.048840	0.997250	-0.055736	-0.015793	0.055024	0.998360						
04299														1.072221	-9.735861	-0.454426	0.998677	0.049851	0.012593	-0.049075	0.997234	-0.055827	-0.015341	0.055135	0.998361						
04300														0.975398	-9.725557	-0.559960	0.998671	0.050052	0.012254	-0.049293	0.997221	-0.055866	-0.015016	0.055188	0.998363						
04301														1.030811	-9.677530	-0.433945	0.998698	0.049604	0.011941	-0.048863	0.997236	-0.055967	-0.014685	0.055310	0.998361						
04302														0.916564	-9.675156	-0.341003	0.998731	0.049077	0.011339	-0.048364	0.997238	-0.056365	-0.014074	0.055745	0.998346						
04303														0.931471	-9.645240	-0.476726	0.998728	0.049309	0.010569	-0.048635	0.997212	-0.056602	-0.013330	0.056016	0.998341						
04304														1.068338	-9.639462	-0.362973	0.998687	0.050341	0.009472	-0.049722	0.997135	-0.057006	-0.012314	0.056460	0.998329						
04305														1.052592	-9.643243	-0.394899	0.998614	0.052008	0.008101	-0.051456	0.997007	-0.057700	-0.011078	0.057203	0.998301						
04306														1.040673	-9.659556	-0.535350	0.998596	0.052549	0.006643	-0.052069	0.996912	-0.058790	-0.009712	0.058362	0.998248						
04307														1.159331	-9.812854	-0.583579	0.998553	0.053477	0.005582	-0.053043	0.996755	-0.060544	-0.008801	0.060160	0.998150						
04308														1.137805	-9.860275	-0.530601	0.998533	0.053915	0.004905	-0.053505	0.996620	-0.062329	-0.008249	0.061975	0.998044						
04309														1.049875	-9.840638	-0.518092	0.998528	0.054058	0.004460	-0.053668	0.996546	-0.063363	-0.007870	0.063030	0.997981						
04310														1.045714	-9.693896	-0.595296	0.998502	0.054592	0.003775	-0.054241	0.996485	-0.063837	-0.007246	0.063537	0.997953						
04311														1.106992	-9.623726	-0.686739	0.998479	0.055024	0.003388	-0.054694	0.996440	-0.064161	-0.006906	0.063878	0.997934						
04312														1.177395	-9.756755	-0.619929	0.998469	0.055214	0.003214	-0.054891	0.996395	-0.064677	-0.006774	0.064402	0.997901						
04313														1.091404	-9.775815	-0.628551	0.998436	0.055818	0.003220	-0.055491	0.996341	-0.065006	-0.006837	0.064726	0.997880						
04314														0.988918	-9.684564	-0.594889	0.998374	0.056923	0.003183	-0.056593	0.996249	-0.065465	-0.006897	0.065178	0.997850						
04315														1.115933	-9.721402	-0.638011	0.998322	0.057825	0.003035	-0.057500	0.996170	-0.065876	-0.006833	0.065591	0.997823						
04316														1.109307	-9.748954	-0.678964	0.998302	0.058192	0.002767	-0.057883	0.996140	-0.065989	-0.006596	0.065717	0.997817						
04317														1.087289	-9.690220	-0.673622	0.998291	0.058376	0.002567	-0.058080	0.996134	-0.065909	-0.006405	0.065647	0.997822						
04318														1.160838	-9.695554	-0.713492	0.998289	0.058410	0.002663	-0.058107	0.996126	-0.066009	-0.006508	0.065742	0.997815						
04319														1.060212	-9.658939	-0.658684	0.998302	0.058183	0.002644	-0.057880	0.996121	-0.066284	-0.006491	0.066019	0.997797						
04320														1.010152	-9.719689	-0.773263	0.998294	0.058337	0.002599	-0.058035	0.996095	-0.066539	-0.006470	0.066274	0.997780						
04321														1.180849	-9.706055	-0.777911	0.998296	0.058304	0.002518	-0.058005	0.996073	-0.066884	-0.006408	0.066624	0.997758						
04322														1.230299	-9.603617	-0.757282	0.998353	0.057309	0.002537	-0.057008	0.996092	-0.067457	-0.006393	0.067201	0.997719						
04323														1.047616	-9.593336	-0.551953	0.998373	0.056979	0.002160	-0.056697	0.996039	-0.068493	-0.006054	0.068260	0.997649						
04324														1.045491	-9.752993	-0.614315	0.998364	0.057150	0.001619	-0.056895	0.995907	-0.070225	-0.005626	0.070018	0.997530						
04325														1.329886	-9.859226	-0.594094	0.998419	0.056204	0.001168	-0.055973	0.995819	-0.072194	-0.005221	0.072014	0.997390						
04326														1.171342	-9.617291	-0.443337	0.998350	0.057410	0.001338	-0.057147	0.995531	-0.075175	-0.005648	0.074975	0.997169						
04327														1.056401	-9.562008	-0.440573	0.998074	0.062008	0.001520	-0.061693	0.994945	-0.079235	-0.006425	0.078989	0.996855						
04328														1.123532	-9.598816	-0.546264	0.997635	0.068718	0.001333	-0.068366	0.994145	-0.083677	-0.007076	0.083388	0.996492						
04329														1.319998	-9.632146	-0.512140	0.997005	0.077341	0.000142	-0.077027	0.993121	-0.088185	-0.006962	0.087910	0.996104						
04330														1.384860	-9.826543	-0.586847	0.996095	0.088291	-0.000616	-0.087968	0.991804	-0.092660	-0.007570	0.092352	0.995698						
04331														1.586131	-9.953907	-1.063161	0.995333	0.096497	-0.000235	-0.096075	0.990749	-0.095845	-0.009016	0.095420	0.995396						
04332														1.589988	-9.803153	-1.032217	0.994708	0.102744	-0.000159	-0.102267	0.989936	-0.097818	-0.009893	0.097317	0.995204						
04333														1.330379	-9.597618	-0.945317	0.993992	0.109451	-0.000603	-0.108970	0.989076	-0.099268	-0.010269	0.098737	0.995061						
04334														1.148720	-9.637453	-1.002300	0.993207	0.116361	-0.000388	-0.115809	0.988158	-0.100662	-0.011330	0.100023	0.994921						
04335														1.241519	-9.599978	-1.090977	0.992569	0.121680	0.000267	-0.121031	0.987499	-0.100977	-0.012550	0.100194	0.994889						
04336														1.190219	-9.510310	-0.875902	0.992210	0.124570	0.001332	-0.123808	0.987210	-0.100442	-0.013827	0.099495	0.994942						
04337														0.944328	-9.467529	-0.778668	0.992006	0.126152	0.002977	-0.125217	0.987025	-0.100506	-0.015617	0.099330	0.994932						
04338														0.620606	-9.800507	-1.306483	0.991616	0.129132	0.004761	-0.127981	0.986534	-0.101837	-0.017847	0.100373	0.994790						
04339														0.815271	-10.272733	-1.839089	0.990816	0.135139	0.004600	-0.133945	0.985578	-0.103416	-0.018509	0.101850	0.994628						
04340														1.386830	-10.116943	-2.228574	0.989996	0.141033	0.004143	-0.139831	0.984636	-0.104586	-0.018829	0.102960	0.994507						
04341														1.602552	-9.795744	-1.914017	0.989708	0.143045	0.003953	-0.141823	0.984187	-0.106124	-0.019071	0.104471	0.994345						
04342														1.286795	-9.330116	-1.052017	0.989715	0.142986	0.004330	-0.141682	0.983965	-0.108344	-0.019752	0.106616	0.994104						
04343														0.668255	-9.176362	-0.859135	0.990019	0.140768	0.006874	-0.139101	0.983815	-0.112958	-0.022664	0.110874	0.993576						
04344														0.481437	-9.331852	-0.279566	0.989508	0.144254	0.008059	-0.142338	0.982896	-0.116858	-0.024778	0.114485	0.993116						
04345														0.238529	-9.096997	-0.242227	0.987920	0.154749	0.008225	-0.152645	0.980896	-0.120591	-0.026729	0.117879	0.992668						
04346														0.664169	-9.117901	-0.583328	0.985284	0.170773	0.007207	-0.168561	0.977783	-0.124612	-0.028327	0.121564	0.992179						
04347														0.926622	-9.711396	-0.456981	0.981217	0.192819	0.005795	-0.190505	0.973292	-0.128100	-0.030340	0.124590	0.991744						
04348														1.168841	-10.327799	-0.092377	0.974692	0.223524	0.003588	-0.221243	0.966799	-0.127874	-0.032051	0.123844	0.991784						
04349														1.030826	-10.867119	-0.034994	0.966352	0.257218	0.001596	-0.255037	0.958929	-0.124141	-0.033462	0.119557	0.992263						
04350														0.800623	-10.515393	-0.432515	0.956382	0.292113	-0.001935	-0.290285	0.949614	-0.118181	-0.032685	0.113588	0.992990						
04351														1.698055	-10.016302	-0.813690	0.944265	0.329139	-0.005569	-0.327698	0.938256	-0.110859	-0.031263	0.106505	0.993821						
04352														1.889881	-9.928698	-0.900642	0.932672	0.360686	-0.005314	-0.359312	0.927616	-0.102091	-0.031894	0.097126	0.994761						
04353														1.336763	-9.822089	-0.715286	0.921659	0.387994	-0.002336	-0.386591	0.917779	-0.090713	-0.033052	0.084510	0.995874						
04354														0.641003	-9.243327	-0.768780	0.910310	0.413928	-0.000122	-0.412661	0.907501	-0.078447	-0.032361	0.071461	0.996918						
04355														1.466644	-9.062091	-0.796727	0.898597	0.438746	0.005000	-0.437519	0.896829	-0.065381	-0.033170	0.056563	0.997848						
04356														1.684064	-8.992593	-0.644387	0.890758	0.454288	0.013157	-0.453208	0.890058	-0.048980	-0.033962	0.037666	0.998713						
04357														0.706990	-8.690756	-0.468214	0.886099	0.462923	0.023052	-0.462181	0.886235	-0.031256	-0.034899	0.017042	0.999246						
04358														0.296838	-9.079801	-0.435552	0.881186	0.471441	0.035425	-0.471249	0.881887	-0.014121	-0.037899	-0.004250	0.999273						
04359														0.627835	-10.580766	0.132402	0.876659	0.478750	0.047624	-0.479439	0.877568	0.003542	-0.040097	-0.025938	0.998859						
04360														0.969807	-11.457545	0.782663	0.874806	0.480984	0.058040	-0.482913	0.875316	0.024849	-0.038851	-0.049766	0.998005						
04361														1.088639	-11.771845	0.732057	0.875548	0.478740	0.064998	-0.481990	0.874782	0.049419	-0.033200	-0.074597	0.996661						
04362														1.178719	-11.151172	0.692485	0.875875	0.477562	0.069122	-0.481899	0.873064	0.074378	-0.024828	-0.098456	0.994832						
04363														1.256073	-9.756642	0.832413	0.875831	0.477219	0.071981	-0.482300	0.870874	0.094680	-0.017503	-0.117641	0.992902						
04364														0.894876	-8.385477	0.696272	0.875435	0.477424	0.075370	-0.483131	0.868907	0.107634	-0.014103	-0.130640	0.991330						
04365														0.644407	-7.712759	0.585378	0.873618	0.479804	0.081114	-0.486339	0.866494	0.112524	-0.016295	-0.137752	0.990333						
04366														0.303438	-7.887136	0.477483	0.872434	0.480941	0.086917	-0.488290	0.865311	0.113182	-0.020776	-0.141184	0.989765						
04367														0.137932	-8.097121	0.564448	0.873320	0.478627	0.090709	-0.486520	0.866382	0.112604	-0.024694	-0.142472	0.989491						
04368														0.144568	-8.312192	0.725603	0.877221	0.471045	0.092741	-0.479200	0.870850	0.109490	-0.029189	-0.140488	0.989652						
04369														0.013620	-8.931620	0.698941	0.883679	0.458889	0.092376	-0.466899	0.878181	0.103937	-0.033427	-0.134977	0.990285						
04370														0.189627	-9.534386	-0.048935	0.891505	0.443866	0.090570	-0.451578	0.886635	0.099781	-0.036013	-0.129854	0.990879						
04371														1.051103	-9.663315	-0.233320	0.900147	0.426224	0.089822	-0.433725	0.896077	0.094485	-0.040215	-0.124008	0.991466						
04372														2.052610	-10.572970	0.373810	0.910016	0.404386	0.091344	-0.411578	0.907679	0.081996	-0.049753	-0.112213	0.992438						
04373														2.919098	-11.607404	-0.163251	0.921761	0.376923	0.091028	-0.383264	0.921257	0.066291	-0.058874	-0.095992	0.993639						
04374														2.569451	-10.322799	-0.770037	0.933517	0.347565	0.088004	-0.352650	0.934393	0.050478	-0.064686	-0.078156	0.994840						
04375														1.192105	-11.048538	-0.639869	0.942021	0.323825	0.087947	-0.327023	0.944702	0.024380	-0.075189	-0.051728	0.995827						
04376														1.251353	-12.251406	-1.185544	0.946354	0.311365	0.086408	-0.312665	0.949862	0.001604	-0.081576	-0.028535	0.996259						
04377														3.064871	-10.866748	-1.396535	0.951971	0.295769	0.079197	-0.295559	0.955213	-0.014635	-0.079978	-0.009476	0.996752						
04378														4.233067	-9.441474	-1.821730	0.962173	0.262945	0.071296	-0.261230	0.964727	-0.032566	-0.077345	0.012709	0.996923						
04379														3.715735	-8.824950	-1.935908	0.974104	0.215994	0.066835	-0.212664	0.975657	-0.053550	-0.076774	0.037950	0.996326						
04380														3.003036	-9.123959	-2.095717	0.983942	0.165969	0.065663	-0.160566	0.983741	-0.080447	-0.077947	0.068612	0.994594						
04381														2.844206	-9.855329	-2.284236	0.990467	0.119990	0.067658	-0.112001	0.987427	-0.111555	-0.080193	0.102913	0.991452						
04382														2.865373	-10.604024	-1.731862	0.994017	0.079889	0.074481	-0.068642	0.987348	-0.142944	-0.084958	0.136976	0.986924						
04383														3.066117	-10.535964	-1.662159	0.995294	0.045401	0.085607	-0.030116	0.984629	-0.172045	-0.092102	0.168657	0.981362						
04384														3.903101	-10.192815	-2.149326	0.994705	0.012688	0.101985	0.007841	0.980089	-0.198405	-0.102472	0.198154	0.974800						
04385														4.250149	-9.653992	-1.603083	0.991813	-0.023468	0.125525	0.050784	0.974383	-0.219086	-0.117168	0.223667	0.967598						
04386														3.170348	-9.093498	-0.732226	0.986751	-0.055396	0.152491	0.090699	0.967663	-0.235378	-0.134521	0.246090	0.959867						
04387														2.055065	-8.953309	-0.023609	0.980498	-0.080950	0.179085	0.125231	0.959622	-0.251877	-0.151464	0.269392	0.951045						
04388														1.424790	-8.868926	0.542726	0.974238	-0.100351	0.201967	0.153079	0.951896	-0.265444	-0.165614	0.289522	0.942735						
04389														1.466649	-8.351991	1.498085	0.969238	-0.113058	0.218621	0.172859	0.945002	-0.277653	-0.175206	0.306903	0.935475						
04390														1.469190	-8.098334	1.800729	0.965599	-0.122939	0.229139	0.187999	0.938834	-0.288526	-0.179653	0.321679	0.929649						
04391														1.805238	-8.236323	1.608323	0.962959	-0.132330	0.234944	0.200294	0.934375	-0.294662	-0.180534	0.330805	0.926270						
04392														2.163797	-8.269922	1.153095	0.962089	-0.137830	0.235345	0.206137	0.932500	-0.296566	-0.178584	0.333836	0.925560						
04393														2.095243	-8.418781	0.410318	0.963705	-0.136293	0.229559	0.202432	0.933649	-0.295500	-0.174054	0.331244	0.927352						
04394														1.916970	-8.372129	0.144545	0.967700	-0.126578	0.218024	0.188927	0.936720	-0.294724	-0.166922	0.326395	0.930378						
04395														2.842809	-8.214356	-0.746283	0.973336	-0.108646	0.202020	0.166203	0.941030	-0.294686	-0.158091	0.320405	0.933996						
04396														3.274760	-8.747424	-1.460262	0.978727	-0.087012	0.185804	0.139764	0.945742	-0.293321	-0.150200	0.313050	0.937784						
04397														2.393341	-10.900326	-1.858781	0.983820	-0.059942	0.168834	0.107871	0.950597	-0.291082	-0.143045	0.304584	0.941683						
04398														2.038845	-12.985138	-2.278524	0.988896	-0.023055	0.146811	0.064687	0.956176	-0.285559	-0.133794	0.291885	0.947049						
04399														2.514773	-12.446250	-2.391529	0.992673	0.018599	0.119393	0.014659	0.962250	-0.271774	-0.119941	0.271533	0.954926						
04400														2.478881	-10.343724	-2.657843	0.993773	0.059959	0.093911	-0.034624	0.967314	-0.251207	-0.105904	0.246392	0.963367						
04401														1.710241	-8.949831	-2.345079	0.992410	0.097076	0.075488	-0.077528	0.970408	-0.228687	-0.095454	0.221099	0.970569						
04402														0.579477	-9.062099	-2.069868	0.988735	0.136058	0.062383	-0.120542	0.970887	-0.206998	-0.088730	0.197146	0.976351						
04403														-0.199285	-10.051668	-2.212715	0.982153	0.180658	0.052323	-0.168204	0.968152	-0.185445	-0.084158	0.173335	0.981261						
04404														-0.431803	-11.049853	-2.241511	0.971824	0.231489	0.044395	-0.221660	0.961599	-0.161843	-0.080155	0.147442	0.985817						
04405														0.263425	-11.921633	-2.116045	0.958021	0.284162	0.038052	-0.276878	0.951460	-0.134395	-0.074395	0.118217	0.990197						
04406														1.464871	-11.741615	-2.036283	0.942876	0.331262	0.035365	-0.326351	0.939758	-0.101732	-0.066935	0.084380	0.994183						
04407														2.072097	-11.281981	-1.909445	0.930821	0.363252	0.040245	-0.360237	0.930477	-0.066643	-0.061656	0.047535	0.996965						
04408														1.647401	-10.562735	-1.878168	0.921735	0.384680	0.049262	-0.383472	0.922985	-0.032352	-0.057913	0.010929	0.998262						
04409														0.623509	-9.765788	-1.473452	0.915930	0.396951	0.059171	-0.397633	0.917545	-0.000274	-0.054401	-0.023277	0.998248						
